no	start_time	end_time	speaker	value
1	0	15.2496875	<NOISE>	<NOISE>
2	15.2496875	16.4	<A>	老先生你看看&噢。
3	16.4	17.24	sil	sil
4	17.24	21.07	<A>	这张纸这个图画里面你看到什么就说什么说什么，
5	21.07	23.77	sil	sil
6	23.77	25.08	<B>	你看到什么就说什么。
7	25.08	28.84	sil	sil
8	28.84	30.46	<NOISE>	<NOISE>
9	30.46	33.01	<NOISE>	<NOISE>
10	33.01	34.09	<B>	他们扶梯
11	34.09	35.22	sil	sil
12	35.22	36.002	<B>	｛他们再｝拿饼干。
13	36.002	39.45	sil	sil
14	39.45	40.91	<NOISE>	<NOISE>
15	40.91	47.07	sil	sil
16	47.07	48.15	<B>	｛他们｝旁边的
17	48.15	52.66	sil	sil
18	52.66	53.39075	<B>	小孩。
19	53.39075	54.06	<A>	&嗯。
20	54.06	55.19	sil	sil
21	55.19	55.9276875	<B>	要摔倒了，
22	55.9276875	59.83	sil	sil
23	59.83	60.70575	<B>	要摔下来了，
24	60.70575	65.67	sil	sil
25	65.67	66.66	<B>	&嗯
26	66.66	67.67	sil	sil
27	67.67	68.62	<B>	｛这个｝小妹妹
28	68.62	69.1	sil	sil
29	69.1	69.6	<B>	喊他
30	69.6	71.44	sil	sil
31	71.44	72.17	<B>	喊他下来
32	72.17	73.322375	<NOISE>	<NOISE>
33	73.322375	74.1064375	<B>	不要摔倒，
34	74.1064375	74.65	<A>	&嗯。
35	74.65	76.58	sil	sil
36	76.58	78.61075	<A>	这里都是&啊，｛你｝看到什么就说什么｛就行｝。
37	78.61075	80.15	sil	sil
38	80.15	81.29	<A>	｛你｝看看他们｛都｝在干嘛。
39	81.29	81.68	sil	sil
40	81.68	82.6048125	<A>	都是说出来。
41	82.6048125	88.24	sil	sil
42	88.24	89.24	<B>	家务事
43	89.24	92.37	sil	sil
44	92.37	93.16	<B>	水龙头
45	93.16	94.81	sil	sil
46	94.81	95.41	<B>	水
47	95.41	97.73	sil	sil
48	97.73	98.49	<B>	漫出来了，
49	98.49	99.3980625	<NOISE>	<NOISE>
50	99.3980625	99.98	<A>	&啊。
51	99.98	100.46	sil	sil
52	100.46	102.74	<NOISE>	<NOISE>
53	102.74	103.61	sil	sil
54	103.61	105.0045	<B>	他们有姊妹关系。
55	105.0045	105.389125	<NOISE>	<NOISE>
56	105.389125	105.94	<B>	&嗯。
57	105.94	110.43	sil	sil
58	110.43	110.855	<B>	&啊。
59	110.855	112.9111875	<NOISE>	<NOISE>
60	112.9111875	113.59	<B>	｛他｝叫
61	113.59	114.59	sil	sil
62	114.59	115.29	<B>	叫｛他｝弟弟。
63	115.29	117.2336875	<NOISE>	<NOISE>
64	117.2336875	118.9955625	<B>	这｛是｝姐姐，这｛是｝弟弟。
65	118.9955625	125.46	<NOISE>	<NOISE>
66	125.46	126.06	<B>	他是
67	126.06	126.4	sil	sil
68	126.4	127.04825	<B>	｛她是｝妈妈的。
69	127.04825	130.62	<NOISE>	<NOISE>
70	130.62	131.03	<A>	好了。
71	131.03	132.864	<NOISE>	<NOISE>
