no	start_time	end_time	speaker	value
1	0	3.150875	<A>	说话&啊，你看这张图看他们在做什么？
2	3.150875	3.594625	<NOISE>	<NOISE>
3	3.594625	8.639	<A>	｛你｝觉(得)/得他们在做什么，就把你看到的都说出来说的越多越好&啊，好开始。
4	8.639	12.1153125	<B>	(俩)/俩小孩在拿饼干，那个凳子都快倒了。
5	12.1153125	12.7218125	<A>	&嗯。
6	12.7218125	14.896375	<B>	&嗯那妈妈在洗
7	14.896375	15.3549375	<NOISE>	<NOISE>
8	15.3549375	17.7809375	<B>	盘子，然后水都扑出来了。
9	17.7809375	18.4909375	<A>	&嗯。
10	18.4909375	26.272	<NOISE>	<NOISE>
11	26.272	27.84	<B>	那没什么东西了。
12	27.84	30.990875	<A>	没了里面什么东西都可以说&啊，有些什么呀？
13	30.990875	31.8784375	<NOISE>	<NOISE>
14	31.8784375	32.5293125	<B>	&嗯。
15	32.5293125	33.1358125	<NOISE>	<NOISE>
16	33.1358125	35.0295625	<B>	外面有个小区道路绿化。
17	35.0295625	35.7096875	<A>	&嗯。
18	35.7096875	38.74225	<B>	邻居反正邻居也看不到人。
19	38.74225	39.52625	<A>	&嗯。
20	39.52625	41.1830625	<B>	还有盘子也没洗干净。
21	41.1830625	41.9226875	<A>	&嗯。
22	41.9226875	44.2451875	<NOISE>	<NOISE>
23	44.2451875	45.044	<B>	他们家一
24	45.044	45.7244375	<A>	还有吗？
25	45.7244375	46.27175	<NOISE>	<NOISE>
26	46.27175	47.12975	<B>	俩小孩。
27	47.12975	47.8841875	<A>	&嗯。
28	47.8841875	48.4463125	<NOISE>	<NOISE>
29	48.4463125	49.4374375	<DEAF>	<DEAF>
30	49.4374375	52.8028125	<A>	&噢那你觉得这(小)/小孩是不是也(是)/是
31	52.8028125	57.7658125	<A>	姐弟关系呢，还是哥哥妹妹的关系？
32	57.7658125	59.0084375	<NOISE>	<NOISE>
33	59.0084375	61.6563125	<B>	这个看不出来吧，双胞胎吧一样大小。
34	61.6563125	66.0941875	<A>	那哥哥，就是他的拿饼干&啊，那饼干是放在什么里面的呀你看？
35	66.0941875	66.9965	<NOISE>	<NOISE>
36	66.9965	68.62375	<B>	那个橱柜里面。
37	68.62375	70.6355625	<A>	这个房整个这场景是不是在什么地方？
38	70.6355625	71.15325	<B>	厨房。
39	71.15325	73.327875	<A>	厨房&啊，厨房里面还有些什么&啊？
40	73.327875	73.682875	<NOISE>	<NOISE>
41	73.682875	74.4520625	<B>	橱柜。
42	74.4520625	76.4639375	<A>	&噢他那个上面有什么呀？
43	76.4639375	81.197625	<B>	(他他)/他这个是没洗的盘子好像什么？
44	81.197625	81.5895625	<A>	&嗯。
45	81.5895625	84.165125	<B>	然后那个谁他那个厨房
46	84.165125	84.619625	<NOISE>	<NOISE>
47	84.619625	85.4576875	<B>	(那)/那个
48	85.4576875	86.0400625	<NOISE>	<NOISE>
49	86.0400625	89.5058125	<B>	(加加加)/加厨房用具没有&啊，煤气灶什么都没有。
50	89.5058125	89.91775	<NOISE>	<NOISE>
51	89.91775	91.5228125	<A>	&嗯都没看到是吧？
52	91.5228125	92.2668125	<B>	&啊对。
53	92.2668125	93.2579375	<NOISE>	<NOISE>
54	93.2579375	94.8186875	<A>	&嗯好其他没什么了是吧？
55	94.8186875	95.34375	<B>	&嗯没什么。
