no	start_time	end_time	speaker	value
1	0	0.5	<NOISE>	<NOISE>
2	0.5	2.810625	<A>	好接下去让你做个看图说话&啊，
3	2.810625	3.58	<NOISE>	<NOISE>
4	3.58	5.6065	<A>	你看&啊这里有一幅图&啊，
5	5.6065	5.9466875	<B>	&嗯。
6	5.9466875	9.3786875	<A>	你看图片中的一些人他们在做什么，你认为他们在做什么，
7	9.3786875	10	<NOISE>	<NOISE>
8	10	14.2233125	<A>	还有你图片中看到一些什么东西，把你看到的都说一下，说的越多越好。
9	14.2233125	16.7973125	<NOISE>	<NOISE>
10	16.7973125	19.844625	<B>	&哎哟他一个家庭有（三个）/三个人
11	19.844625	20.273625	<A>	&嗯。
12	20.273625	21.1611875	<B>	妈妈
13	21.1611875	21.7529375	<A>	&嗯。
14	21.7529375	22.596125	<B>	在洗碗。
15	22.596125	23.3061875	<NOISE>	<NOISE>
16	23.3061875	23.78	<A>	&嗯。
17	23.78	26.20025	<B>	这个碗槽里的水流出来了。
18	26.20025	26.762375	<NOISE>	<NOISE>
19	26.762375	27.3836875	<A>	&嗯。
20	27.3836875	28.6263125	<B>	那个两个孩子
21	28.6263125	29.1440625	<NOISE>	<NOISE>
22	29.1440625	30.815625	<B>	去拿吃的东西饼干，
23	30.815625	31.5109375	<NOISE>	<NOISE>
24	31.5109375	35.3053125	<B>	这男孩这个站在椅子上椅子摔下来了小姑娘
25	35.3053125	36.118875	<NOISE>	<NOISE>
26	36.118875	37.0804375	<B>	小姑娘要
27	37.0804375	37.7696875	<NOISE>	<NOISE>
28	37.7696875	39.32	<B>	小姑娘叫他不要这个样子。
29	39.32	40.12	<A>	&嗯好。
30	40.12	42.184	<B>	外面是这风景很好看的。
31	42.184	42.746125	<A>	&嗯。
32	42.746125	43.2934375	<NOISE>	<NOISE>
33	43.2934375	44.173625	<B>	这个这个
34	44.173625	44.868875	<NOISE>	<NOISE>
35	44.868875	48.4191875	<B>	厨房间水漏下来了么好像他也没办法去处理嘛。
36	48.4191875	48.7150625	<A>	&嗯。
37	48.7150625	49.336375	<NOISE>	<NOISE>
38	49.336375	50.726875	<B>	外面风景很好的。
39	50.726875	56.06	<NOISE>	<NOISE>
40	56.06	56.8845	<B>	家里
41	56.8845	57.2395625	<NOISE>	<NOISE>
42	57.2395625	58.4081875	<B>	碗还没洗干净了。
43	58.4081875	58.822375	<A>	&嗯。
44	58.822375	63.430375	<NOISE>	<NOISE>
45	63.430375	66.5960625	<B>	男小孩拿的饼干拿下来给大概妹妹吃。
46	66.5960625	66.98	<A>	&嗯。
47	66.98	67.6611875	<NOISE>	<NOISE>
48	67.6611875	68.7410625	<B>	椅子翻倒了。
49	68.7410625	69.125625	<A>	&嗯。
50	69.125625	72.053	<B>	（一个）/一个妈妈么也不去管她自己管自己。
51	72.053	72.437625	<A>	&嗯。
52	72.437625	74.3	<B>	再唱歌也不知道在想什么心思。
53	74.3	74.8636875	<A>	&嗯。
54	74.8636875	78.24	<NOISE>	<NOISE>
55	78.24	79.86	<B>	水龙头也不知道去关。
56	79.86	81.30175	<B>	水流的地上一塌糊涂。
57	81.30175	81.8046875	<A>	&嗯。
58	81.8046875	88.1360625	<NOISE>	<NOISE>
59	88.1360625	89.1560625	<B>	好像就这样子。
60	89.1560625	91.9593125	<A>	&啊那个里面还有些什么东西&啊，你看到的都说一下。
61	91.9593125	92.3854375	<NOISE>	<NOISE>
62	92.3854375	93.0990625	<B>	里面
63	93.0990625	93.4985	<A>	&嗯。
64	93.4985	94.829875	<B>	里面这个
65	94.829875	95.6286875	<NOISE>	<NOISE>
66	95.6286875	96.8565	<B>	台面上面么有
67	96.8565	97.2706875	<NOISE>	<NOISE>
68	97.2706875	98.44	<B>	有
69	98.44	99.3654375	<B>	一个盘子。
70	99.3654375	99.80275	<NOISE>	<NOISE>
71	99.80275	102.56	<B>	手里面么有一个盘子（擦）/擦布在擦。
72	102.56	103.08	<NOISE>	<NOISE>
73	103.08	103.7869375	<B>	这个
74	103.7869375	105.08875	<NOISE>	<NOISE>
75	105.08875	108.04	<B>	有的两个碗也不知道两个杯子一一个
76	108.04	109.112375	<B>	一个碗一个杯子。
77	109.112375	109.571	<A>	&嗯。
78	109.571	115.74	<NOISE>	<NOISE>
79	115.74	118.36	<B>	小姑娘么嘴巴里面在吃东西
80	118.36	121.3309375	<B>	小男孩么手里拿个拿个饼干呀。
81	121.3309375	121.7599375	<A>	&嗯。
82	121.7599375	125.7	<NOISE>	<NOISE>
83	125.7	126.5521875	<A>	好了是吧？
84	126.5521875	129.86	<B>	&哎手里面（他们）/他们妈手里面拿了快擦布。
85	129.86	130.76	<NOISE>	<NOISE>
86	130.76	131.96	<B>	在擦盘子&啊。
87	131.96	132.6911875	<NOISE>	<NOISE>
88	132.6911875	134.595375	<B>	这盘子擦它干什么呢水也流的一塌糊涂。
89	134.595375	136.098875	<A>	&
90	136.098875	138.42675	<NOISE>	<NOISE>
91	138.42675	139.42	<B>	就是这样子。
92	139.42	141.26	<A>	好了&嗯好的很好&噢。
93	141.26	142.125	<NOISE>	<NOISE>
