no	start_time	end_time	speaker	value
1	0	0.5473125	<NOISE>	<NOISE>
2	0.5473125	2.94375	<A>	那现在呢给您看一幅图&啊，
3	2.94375	9.896375	<NOISE>	<NOISE>
4	9.896375	11.878625	<A>	那您把这幅图里面的
5	11.878625	13.5945625	<NOISE>	<NOISE>
6	13.5945625	14.556125	<A>	就是
7	14.556125	15.44025	<NOISE>	<NOISE>
8	15.44025	21.1536875	<A>	发生了什么事情&啊，然后呢以及里面有哪些人&啊你这么看这么。
9	21.1536875	21.7158125	<NOISE>	<NOISE>
10	21.7158125	25.547125	<A>	&啊就发生什么事情有什么人你都可以跟我说&啊。
11	25.547125	28.269	<NOISE>	<NOISE>
12	28.269	31.671375	<B>	就是妈妈(在)/在洗碗。
13	31.671375	32.0411875	<A>	&嗯。
14	32.0411875	32.49975	<NOISE>	<NOISE>
15	32.49975	33.4760625	<B>	在洗碗。
16	33.4760625	34.74825	<NOISE>	<NOISE>
17	34.74825	38.860625	<B>	她那个思想不想集中，她上面的水都漏出来了【笑】。
18	38.860625	39.34875	<NOISE>	<NOISE>
19	39.34875	43.7126875	<B>	这小孩嘛上去拿饼干吃，爬那么高，这个凳子已经要倒下来了。
20	43.7126875	44.3339375	<NOISE>	<NOISE>
21	44.3339375	44.7925625	<A>	&嗯。
22	44.7925625	45.857625	<B>	去拿饼干吃。
23	45.857625	49.126875	<NOISE>	<NOISE>
24	49.126875	50.1475625	<B>	就这个&啊？
25	50.1475625	50.5765625	<A>	&嗯。
26	50.5765625	52.070625	<NOISE>	<NOISE>
27	52.070625	53.6090625	<A>	还有没有&嗯？
28	53.6090625	53.9196875	<NOISE>	<NOISE>
29	53.9196875	54.7480625	<A>	这个
30	54.7480625	55.561625	<NOISE>	<NOISE>
31	55.561625	57.0853125	<A>	他们俩是什么关系&啊？
32	57.0853125	58.554125	<NOISE>	<NOISE>
33	58.554125	61.7638125	<B>	他们(应该)/应该这是哥哥这是妹妹
34	61.7638125	61.9983125	<B>	&嗯。
35	61.9983125	62.9803125	<B>	那是妈妈应该。
36	62.9803125	63.4485625	<NOISE>	<NOISE>
37	63.4485625	63.7416875	<A>	&啊。
38	63.7416875	64.137375	<NOISE>	<NOISE>
39	64.137375	65.178	<B>	应该是妈妈。
40	65.178	66.7755	<NOISE>	<NOISE>
41	66.7755	67.2885	<B>	那。
42	67.2885	69.2670625	<NOISE>	<NOISE>
43	69.2670625	71.993125	<A>	这个底下这些我们叫他什么呀？
44	71.993125	72.462125	<NOISE>	<NOISE>
45	72.462125	73.165625	<B>	橱。
46	73.165625	73.8105	<NOISE>	<NOISE>
47	73.8105	75.5399375	<A>	&啊好的可以了&啊。
48	75.5399375	77.5625	<NOISE>	<NOISE>
