no	start_time	end_time	speaker	value
1	0	1.6	<NOISE>	<NOISE>
2	1.6	3.2709375	<A>	好你看这里有一幅图&啊，
3	3.2709375	4.7246875	<NOISE>	<NOISE>
4	4.7246875	6.011875	<A>	你看一下图片中
5	6.011875	6.7841875	<NOISE>	<NOISE>
6	6.7841875	14.138	<A>	你看到了什么？看到图片中这些人他们在做什么？你觉得他们是在做什么？你把你看到的都和我说一下，
7	14.138	14.6095	<NOISE>	<NOISE>
8	14.6095	15.7149375	<A>	说的越多越好。
9	15.7149375	21.1361875	<NOISE>	<NOISE>
10	21.1361875	24.9939375	<B>	那个头上面一个拿站在凳子上拿着饼干。
11	24.9939375	25.3876875	<A>	&嗯。
12	25.3876875	26.175125	<NOISE>	<NOISE>
13	26.175125	33.688625	<B>	（这这个）/这个女的递问他递（要）/要这个饼干嘛，手问他讨东西吃。
14	33.688625	34.1454375	<A>	&嗯。
15	34.1454375	34.748375	<B>	&嗯
16	34.748375	35.3540625	<NOISE>	<NOISE>
17	35.3540625	38.4014375	<B>	就这个人是手上拿着一个
18	38.4014375	39.188875	<NOISE>	<NOISE>
19	39.188875	39.7643125	<B>	凳子吧，
20	39.7643125	40.3700625	<NOISE>	<NOISE>
21	40.3700625	41.475375	<B>	圆凳子吧。
22	41.475375	42.111375	<A>	&嗯？
23	42.111375	44.292	<B>	这个人拿手上拿的是个圆凳子。
24	44.292	45.3616875	<A>	&嗯&嗯你再看下。
25	45.3616875	47	<NOISE>	<NOISE>
26	47	48.56875	<B>	我看得远远的好像有
27	48.56875	49.280375	<B>	小孩子呢。
28	49.280375	50.5524375	<A>	&嗯还有呢？
29	50.5524375	51.264125	<NOISE>	<NOISE>
30	51.264125	53.8839375	<B>	（这这是个）/这是个
31	53.8839375	55.160125	<NOISE>	<NOISE>
32	55.160125	56.2958125	<B>	这是个
33	56.2958125	57.1	<NOISE>	<NOISE>
34	57.1	60.2633125	<B>	好像这个房这样的三有三角尖的
35	60.2633125	62.383375	<NOISE>	<NOISE>
36	62.383375	65.02	<B>	（这）/这是房这好像是窗户。
37	65.02	65.556625	<A>	&嗯。
