no	start_time	end_time	speaker	value
1	0	4.7336875	<NOISE>	<NOISE>
2	4.7336875	7.8401875	<A>	现在呢，这样我这里有一幅看图说话&啊，
3	7.8401875	15.19225	<A>	你现在看到了什么，看到他们再做什么，你觉得他们在做什么，把你看到的东西告诉我越多越好。
4	15.19225	15.636	<B>	&嗯。
5	15.636	16.553125	<A>	你说好了。
6	16.553125	17.9880625	<B>	在(洗)/洗涮。
7	17.9880625	23.195125	<B>	(用)/用具，思想可能走神了，(水)/水扑出来都不知道，
8	23.195125	25.251375	<B>	小孩倒下都不知道，应该是这样。
9	25.251375	28.624125	<B>	&嗯还有什么&啊？图片里还看到些什么呀？
10	28.624125	30.00725	<NOISE>	<NOISE>
11	30.00725	32.2926875	<B>	看到(小孩子)/小孩拿东西。
12	32.2926875	33.727625	<NOISE>	<NOISE>
13	33.727625	36.8193125	<B>	&嗯水满了思想不集中了其他没有了。
14	36.8193125	37.5441875	<NOISE>	<NOISE>
15	37.5441875	42.5589375	<A>	其他没有了是吗？&啊那我问你&啊你觉得(他们)/他们三个人的关系像什么呀？
16	42.5589375	43.0915	<NOISE>	<NOISE>
17	43.0915	44.2896875	<A>	他们是一家人吗？
18	44.2896875	44.64475	<NOISE>	<NOISE>
19	44.64475	45.9465	<B>	应该讲是一家人。
20	45.9465	48.78675	<A>	那他们俩个，你觉得他们俩个是什么关系&啊？
21	48.78675	49.99975	<B>	是兄妹吧应该。
22	49.99975	50.6358125	<A>	兄妹&哦。
23	50.6358125	53.0129375	<A>	那他从什么里面把饼干拿出来呀？
24	53.0129375	54.385625	<B>	从这个吊橱里面。
25	54.385625	57.496	<A>	&噢好的妈妈操作的这个是在(这)/这块是什么？
26	57.496	60.4895	<B>	是操作台呀，这是厨房间操作台呀。
27	60.4895	61.059	<A>	&噢。
28	61.059	61.643125	<NOISE>	<NOISE>
29	61.643125	62.358625	<B>	是吧？
30	62.358625	63.0741875	<A>	&嗯对。
31	63.0741875	63.7313125	<NOISE>	<NOISE>
32	63.7313125	64.7174375	<A>	没有了是吧？
33	64.7174375	65.25	<B>	&嗯。
