no	start_time	end_time	speaker	value
1	0	1.3313125	<NOISE>	<NOISE>
2	1.3313125	6.5235625	<NOISE>	<NOISE>
3	6.5235625	8.4614375	<A>	下面呢有一个看图说话。
4	8.4614375	9.6005	<B>	不胖想也胖不了。
5	9.6005	12.573875	<A>	人家很多人都羡慕呢，人家一吃就肚子出来了。
6	12.573875	12.9880625	<NOISE>	<NOISE>
7	12.9880625	20.4540625	<A>	然后你这里有个看图说话，这张图片你看到了什么&啊，看到他们在干什么有些什么东西，你觉得他们在做什么，
8	20.4540625	21.031	<NOISE>	<NOISE>
9	21.031	23.4616875	<A>	把你看到的尽量多说一说（说）/给我｛听｝。
10	23.4616875	26.1391875	<B>	一个小男孩在登凳子在拿饼干。
11	26.1391875	26.464625	<A>	&嗯。
12	26.464625	27.20425	<NOISE>	<NOISE>
13	27.20425	29.1273125	<B>	然后凳子歪呢可能要摔了。
14	29.1273125	29.5563125	<A>	&嗯。
15	29.5563125	29.9853125	<NOISE>	<NOISE>
16	29.9853125	32.1080625	<B>	下边是他妈，还是谁不知道了。
17	32.1080625	32.84	<A>	&嗯。
18	32.84	34.0015	<B>	可能有一点，
19	34.0015	35.30325	<B>	有一点的这个
20	35.30325	37.2559375	<B>	着急（要）/要扶他的样子。
21	37.2559375	37.80325	<A>	&嗯。
22	37.80325	39.4304375	<NOISE>	<NOISE>
23	39.4304375	41.69375	<B>	另外一个可能是他们的母亲。
24	41.69375	42.2484375	<A>	&嗯。
25	42.2484375	42.6774375	<NOISE>	<NOISE>
26	42.6774375	47.4406875	<B>	&嗯&唉哟在那个水池子里头在往外淌水，碗倒了。
27	47.4406875	47.8696875	<NOISE>	<NOISE>
28	47.8696875	48.9348125	<B>	在做家务，
29	48.9348125	49.4673125	<A>	&嗯。
30	49.4673125	51.6270625	<B>	水池流出来了，&啊其他的没什么。
31	51.6270625	52.47025	<NOISE>	<NOISE>
32	52.47025	53.327625	<A>	那没事是吧？
33	53.327625	54.3335	<B>	这是个厨房。
34	54.3335	57.011	<A>	那他们从哪里拿呢，拿东西&啊？
35	57.011	57.6175	<B>	登高&啊。
36	57.6175	60.1175	<A>	不是（这个）/这个是个什么里面拿饼干呢？
37	60.1175	61.0050625	<B>	&噢这壁橱。
38	61.0050625	64.4221875	<A>	｛从｝壁橱里&啊，（她）/她应该是姐姐妹妹&啊你觉得？
39	64.4221875	65.2705625	<B>	像是姐姐吧应｛该｝。
40	65.2705625	68.464125	<A>	&哦（它这）//这个东西是个厨房间那个什么呀？
41	68.464125	70.079375	<B>	是厨房操作台呀。
42	70.079375	70.59725	<A>	&啊。
43	70.59725	71.28775	<NOISE>	<NOISE>
44	71.28775	71.7193125	<A>	好的。
45	71.7193125	73.08	<NOISE>	<NOISE>
