no	start_time	end_time	speaker	value
1	0	1.051875	<A>	有什么？
2	1.051875	2.3351875	<NOISE>	<NOISE>
3	2.3351875	8.76225	<A>	他们在做什么？把你看到的东西都告诉我，你看到的东西都可以说&啊，越多越好。
4	8.76225	9.5195625	<NOISE>	<NOISE>
5	9.5195625	9.9508125	<A>	&嗯。
6	9.9508125	15.7414375	<NOISE>	<NOISE>
7	15.7414375	17.0456875	<B>	(他们)//在拿饼干。
8	17.0456875	17.8240625	<A>	&嗯。
9	17.8240625	19.985625	<NOISE>	<NOISE>
10	19.985625	21.2951875	<B>	这成(是)//盘子。
11	21.2951875	22.04725	<A>	&嗯。
12	22.04725	30.0941875	<NOISE>	<NOISE>
13	30.0941875	30.98825	<A>	还有&吗？
14	30.98825	35.6375625	<NOISE>	<NOISE>
15	35.6375625	37.920125	<DEAF>	<DEAF>
16	37.920125	38.55125	<A>	&嗯。
17	38.55125	49.333125	<NOISE>	<NOISE>
18	49.333125	50.122	<A>	还有&吗？
19	50.122	50.974	<NOISE>	<NOISE>
20	50.974	51.704875	<B>	【上海话】
21	51.704875	55.7966875	<A>	好，这个人是什么？我们通常叫这个人叫什么？
22	55.7966875	56.8485	<NOISE>	<NOISE>
23	56.8485	57.7425625	<B>	叫小白&啊。
24	57.7425625	59.2783125	<A>	&嗯，这个呢？
25	59.2783125	60.498375	<NOISE>	<NOISE>
26	60.498375	61.46075	<B>	这(是)//妈妈的(&啊)//。
27	61.46075	62.396875	<A>	&嗯
28	62.396875	63.243625	<NOISE>	<NOISE>
29	63.243625	64.0745625	<A>	那这个人呢？
30	64.0745625	67.7824375	<NOISE>	<NOISE>
31	67.7824375	68.6975625	<B>	他外婆。
32	68.6975625	69.4233125	<A>	&嗯
33	69.4233125	69.933375	<NOISE>	<NOISE>
34	69.933375	71.768875	<A>	那这个人是她的小孩是&吗？
35	71.768875	72.2316875	<B>	&嗯。
36	72.2316875	72.9785	<A>	&嗯
37	72.9785	73.8305	<NOISE>	<NOISE>
38	73.8305	75.439875	<A>	那这个东西叫什么呢？
39	75.439875	77.0913125	<NOISE>	<NOISE>
40	77.0913125	78.318	<A>	这个东西叫什么？
41	78.318	81.3724375	<NOISE>	<NOISE>
42	81.3724375	83.2026875	<B>	【上海话】
43	83.2026875	85.537875	<A>	&嗯这个呢？这东西叫什么？
44	85.537875	86.594875	<NOISE>	<NOISE>
45	86.594875	88.3356875	<B>	【上海话】
46	88.3356875	89.4243125	<A>	&嗯好，
47	89.4243125	90.565625	<NOISE>	<NOISE>
48	90.565625	91.4649375	<A>	还有别的&吗？
49	91.4649375	96.166875	<NOISE>	<NOISE>
50	96.166875	96.8400625	<B>	【上海话】
51	96.8400625	98.449375	<A>	没有了是吧？&嗯好可以。
