no	start_time	end_time	speaker	value
1	0	0.5103125	<NOISE>	<NOISE>
2	0.5103125	4.60425	<A>	好我这有个看图说话，这里有一幅图&啊，
3	4.60425	5.6915	<NOISE>	<NOISE>
4	5.6915	9.1530625	<A>	请你看一看&啊图片中的人&啊他们在做什么，
5	9.1530625	9.5635625	<NOISE>	<NOISE>
6	9.5635625	15.9208125	<A>	你觉得他们在做什么，你看看这里面有些什么东西&啊把你看到的都说一下说的越多越好。
7	15.9208125	19.1160625	<NOISE>	<NOISE>
8	19.1160625	20.7136875	<B>	母亲洗碗
9	20.7136875	21.8675	<NOISE>	<NOISE>
10	21.8675	23.021375	<B>	男孩。
11	23.021375	23.609375	<A>	&嗯。
12	23.609375	25.2291875	<B>	登高拿饼干。
13	25.2291875	25.656375	<A>	&嗯。
14	25.656375	26.4606875	<B>	摔倒了。
15	26.4606875	27.6145	<A>	&嗯。
16	27.6145	28.4355	<B>	要摔倒。
17	28.4355	29.0789375	<A>	&嗯。
18	29.0789375	29.9998125	<B>	小女孩，
19	29.9998125	31.4864375	<NOISE>	<NOISE>
20	31.4864375	32.9620625	<B>	小女孩大概是要饼干吃。
21	32.9620625	33.938375	<A>	&嗯&嗯。
22	33.938375	35.6469375	<NOISE>	<NOISE>
23	35.6469375	38.55375	<B>	水斗漏了水池漫了。
24	38.55375	39.8961875	<NOISE>	<NOISE>
25	39.8961875	40.772625	<A>	漫出来了是吧？
26	40.772625	41.737875	<B>	漫出来了。
27	41.737875	42.359125	<NOISE>	<NOISE>
28	42.359125	43.0248125	<NOISE>	<NOISE>
29	43.0248125	44.1453125	<NOISE>	<NOISE>
30	44.1453125	46.109125	<B>	看着东西是吧，厨具
31	46.109125	46.6749375	<A>	&嗯。
32	46.6749375	47.1298125	<NOISE>	<NOISE>
33	47.1298125	47.784375	<B>	凳子。
34	47.784375	48.727375	<A>	&嗯。
35	48.727375	50.280625	<NOISE>	<NOISE>
36	50.280625	52.1445	<B>	窗帘窗户。
37	52.1445	52.5771875	<A>	&嗯。
38	52.5771875	54.2191875	<NOISE>	<NOISE>
39	54.2191875	55.650375	<B>	碗盘子。
40	55.650375	56.2605625	<A>	&嗯。
41	56.2605625	57.15925	<NOISE>	<NOISE>
42	57.15925	57.98025	<B>	橱柜。
43	57.98025	58.468375	<A>	&嗯。
44	58.468375	58.9786875	<NOISE>	<NOISE>
45	58.9786875	60.68725	<B>	男孩女孩。
46	60.68725	61.0644375	<NOISE>	<NOISE>
47	61.0644375	61.6080625	<A>	&嗯。
48	61.6080625	72.1188125	<NOISE>	<NOISE>
49	72.1188125	73.439625	<B>	就这些吧【笑】
50	73.439625	74.3129375	<A>	好的&嗯。
51	74.3129375	75.0443125	<NOISE>	<NOISE>
52	75.0443125	76.125	<A>	很好&嗯。
