no	start_time	end_time	speaker	value
1	0	1.29	sil	sil
2	1.29	3.22	<A>	下面呢我给您看一张图片&啊，
3	3.22	3.56	sil	sil
4	3.56	6.89	<A>	然后请告诉我&啊您您看到了什么｛东西｝。
5	6.89	7.79	sil	sil
6	7.79	8.35	<A>	然后
7	8.35	8.79	sil	sil
8	8.79	10.1183125	<A>	然后看他们&啊
9	10.1183125	10.488125	<B>	&嗯。
10	10.488125	13.11	<A>	在干什么或者是您觉得他们在干什么&啊。
11	13.11	16.57	<A>	您您把看到的东西告诉我就可以了&啊越多越好。
12	16.57	21.6028125	<B>	对在厨房里妈妈｛和｝两个小孩子，小孩子要去拿饼干吃，
13	21.6028125	22.875	<B>	｛那是｝妈妈在洗碗，
14	22.875	23.259625	<A>	&嗯。
15	23.259625	24.3986875	<B>	水都扑出来了。
16	24.3986875	24.77	<A>	&嗯。
17	24.77	25.94	sil	sil
18	25.94	27.8010625	<B>	&嗯｛妈妈在｝洗碟子盘子。
19	27.8010625	28.3	<A>	&嗯。
20	28.3	28.82	sil	sil
21	28.82	30.4410625	<B>	这个妹妹在【笑】他。
22	30.4410625	30.79	<A>	&嗯。
23	30.79	32.305	<B>	｛窗子｝外面｛是｝花园。
24	32.305	35.73	<A>	&嗯好那您刚才说她是妹妹对吧，那他就是？
25	35.73	36.27	<B>	｛他是｝哥哥。
26	36.27	37.23	<A>	&嗯对&啊。
27	37.23	37.78575	<B>	&嗯
28	37.78575	38.3626875	<NOISE>	<NOISE>
29	38.3626875	38.95	<B>	哥哥。
30	38.95	39.3981875	<A>	&嗯好。
31	39.3981875	40.45	<B>	好像是
32	40.45	41.77	<B>	也可能她是姐姐他是｛弟弟｝。
33	41.77	42.23	sil	sil
34	42.23	43.76	<A>	好那这个
35	43.76	44.37	sil	sil
36	44.37	45.67	<A>	叫什么呀我们叫它？
37	45.67	47.16	sil	sil
38	47.16	47.871125	<B>	｛这个叫｝料理台。
39	47.871125	50.18	<A>	&啊料理台&啊，那这个呢｛叫什么｝？
40	50.18	50.63	sil	sil
41	50.63	51.406625	<B>	｛这个叫｝窗帘。
42	51.406625	52.49	<A>	&嗯好这个？
43	52.49	52.812	sil	sil
44	52.812	53.462875	<A>	&嗯。
45	53.462875	54.0036875	<NOISE>	<NOISE>
46	54.0036875	55.42	<B>	&嗯
47	55.42	56.059875	<B>	窗框。
48	56.059875	56.740375	<A>	&嗯好。
49	56.740375	57.6723125	<B>	｛这是｝窗子。
50	57.6723125	58.397125	<A>	&嗯好的。
51	58.397125	59.45	<B>	｛窗子｝外面是花园。
52	59.45	60.08	sil	sil
53	60.08	61.696	<A>	&嗯好&啊。
