no	start_time	end_time	speaker	value
1	0	18.6915625	sil	sil
2	18.6915625	19.1624375	<A>	阿姨
3	19.1624375	19.722375	sil	sil
4	19.722375	25.0931875	<A>	请你看看&啊请你告诉我你看到看这张图片&啊，你看他什么就讲给我听。
5	25.0931875	25.638375	<B>	&噢，
6	25.638375	26.69	sil	sil
7	26.69	28.000875	<B>	妈妈在洗碗。
8	28.000875	28.73	<A>	&嗯
9	28.73	29.26	sil	sil
10	29.26	30.04	<B>	但是
11	30.04	30.44	sil	sil
12	30.44	35.42	<B>	忘了关龙头，水都溢出来了水满了溢出来了。
13	35.42	36.0990625	sil	sil
14	36.0990625	36.77	<B>	那么
15	36.77	37.51	sil	sil
16	37.51	38.77	<B>	两个孩子呢
17	38.77	39.21	sil	sil
18	39.21	40.29	<B>	就去
19	40.29	40.89	sil	sil
20	40.89	42.06425	<B>	拿东西吃了。
21	42.06425	42.5399375	<A>	&嗯。
22	42.5399375	43.72	<B>	儿子爬
23	43.72	44.23	sil	sil
24	44.23	46.2686875	<B>	爬到桌子&啊凳子上。
25	46.2686875	46.7290625	<A>	&嗯。
26	46.7290625	47.58	<B>	拿饼干
27	47.58	48.06	sil	sil
28	48.06	48.87	<B>	不小心
29	48.87	49.52	sil	sil
30	49.52	51.858875	<B>	这个登子就要倒下来了。
31	51.858875	52.21175	<A>	&嗯&嗯。
32	52.21175	55.22	<B>	他一面拿饼干给妹妹，一面
33	55.22	55.68	sil	sil
34	55.68	57.0185	<B>	自己要摔下来了。
35	57.0185	57.37	<A>	&嗯。
36	57.37	58.56	sil	sil
37	58.56	60.041375	<B>	其他我感到没什么。
38	60.041375	62.80725	<A>	再看看还有什么，看到什么东西就说什么 。
39	62.80725	67.68	<B>	【上海话】
40	67.68	68.66	sil	sil
41	68.66	69.3919375	<A>	这是什么？
42	69.3919375	69.913625	sil	sil
43	69.913625	73.5158125	<B>	&噢对这个厨房里面的柜子。
44	73.5158125	73.99	<A>	&嗯。
45	73.99	78.14	<B>	就就就洗碗的柜&呃厨房里的柜子，
46	78.14	79.89	sil	sil
47	79.89	82.12	<B>	这个柜子上面
48	82.12	82.57	sil	sil
49	82.57	85.54	<B>	&啊还有没有洗的盆子和碗。
50	85.54	86.0574375	<A>	&嗯。
51	86.0574375	89.3	sil	sil
52	89.3	89.893625	<B>	还有
53	89.893625	90.4	sil	sil
54	90.4	91.37275	<B>	大概就这些。
55	91.37275	92.15	<B>	好好了好了。
