no	start_time	end_time	speaker	value
1	0	9.120125	<NOISE>	<NOISE>
2	9.120125	11.1520625	<A>	请你看看还这张图画里的，
3	11.1520625	11.97	<DEAF>	<DEAF>
4	11.97	14.99	<A>	什么，你看到什么东西就叫就告诉我&啊，
5	14.99	15.69	sil	sil
6	15.69	17.5091875	<A>	你看到什么就说给我听好了，
7	17.5091875	19.62	sil	sil
8	19.62	21.94	<B>	这个一个小朋友叫这个，
9	21.94	23.13	sil	sil
10	23.13	25.21	<B>	这大概他爸爸大概上去拿饼干，
11	25.21	26.1	sil	sil
12	26.1	29.9489375	<B>	上去拿饼干垫在椅子上面，这个椅子斜掉了差点要摔下来。
13	29.9489375	30.59	<A>	&嗯。
14	30.59	31.1145625	<B>	这个
15	31.1145625	31.697375	sil	sil
16	31.697375	32.15	<B>	这个
17	32.15	34.22	sil	sil
18	34.22	37.623875	<B>	老婆呢在旁边拿着一个绣花的东西，
19	37.623875	38.0176875	<A>	&嗯。
20	38.0176875	38.565	<B>	好像
21	38.565	39.1320625	sil	sil
22	39.1320625	40.54	<B>	自来水龙头在
23	40.54	41.02	sil	sil
24	41.02	46.299	<B>	在关心，拿了绣花的东西，自来水满出来都不知道，
25	46.299	46.6	<A>	&嗯。
26	46.6	48.24	<B>	漫在地上都不知道，
27	48.24	49.132625	<A>	&嗯。
28	49.132625	49.7784375	sil	sil
29	49.7784375	50.8653125	<B>	这个
30	50.8653125	54.42	sil	sil
31	54.42	56.945375	<B>	还有这些什么，窗帘和窗帘布，
32	56.945375	57.45	<A>	&嗯。
33	57.45	58.81	sil	sil
34	58.81	61.8716875	<B>	灶头上面有两个碗和一些盆子对吧。
35	61.8716875	62.2339375	<A>	&啊。
36	62.2339375	63	<B>	都看到了，
37	63	63.52	sil	sil
38	63.52	64.7069375	<A>	&噢还看到这个什么&啊？
39	64.7069375	66.571875	<B>	&噢这是这个这个柜，
40	66.571875	68.33	<A>	橱柜&噢那他们两个是什么关系&啊？
41	68.33	71.7918125	<B>	好像是父亲、母亲跟小孩吧。
42	71.7918125	72.547875	sil	sil
43	72.547875	75.6824375	<A>	这是父亲&啊？是姐弟姐妹关系还是哥哥？
44	75.6824375	77.630875	<B>	是哥哥好像对对对对对。
45	77.630875	89.83	sil	sil
46	89.83	96.077625	sil	sil
47	96.077625	96.97	sil	sil
48	96.97	111.47	sil	sil
49	111.47	125.28	<NOISE>	<NOISE>
50	125.28	146.16	sil	sil
51	146.16	162.27	sil	sil
52	162.27	217.33	sil	sil
53	217.33	299.58	sil	sil
