no	start_time	end_time	speaker	value
1	0	12.89	<NOISE>	<NOISE>
2	12.89	17.48	<A>	好请你看这张图片&啊，图片看到什么你就说什么&啊。
3	17.48	19.5	sil	sil
4	19.5	20.44	sil	sil
5	20.44	21.26	sil	sil
6	21.26	22.13	sil	sil
7	22.13	28.18	<NOISE>	<NOISE>
8	28.18	31.1034375	<A>	好你看好了你自己看好了，看到什么就说什么。
9	31.1034375	31.54	<B>	&嗯
10	31.54	37.1315625	sil	sil
11	37.1315625	38.440375	<B>	这个像是在擦盆子，
12	38.440375	39.59	<A>	不要紧我听着呢。
13	39.59	40.08	sil	sil
14	40.08	41.739875	<B>	他那个水都满出来了。
15	41.739875	42.2380625	<A>	&嗯。
17	43.156375	47.3715625	<B>	他这边站在凳子上面拿饼干一个凳子翻下去了。
18	47.3715625	47.9695625	<A>	&嗯。
19	47.9695625	48.493	sil	sil
20	48.493	49.39	<B>	小姑娘
21	49.39	50.51	sil	sil
22	50.51	52.047375	<B>	准备借他的东西，
23	52.047375	52.6	<A>	&嗯。
24	52.6	53.51	sil	sil
25	53.51	54.64	<B>	这应该说是
26	54.64	55.38925	sil	sil
27	55.38925	56.351875	<B>	厨房间。
28	56.351875	56.74	<A>	&嗯。
29	56.74	57.782125	sil	sil
30	57.782125	58.7998125	<B>	还有一个是属于
31	58.7998125	59.45	sil	sil
32	59.45	59.96	<B>	壁橱。
33	59.96	63.07	sil	sil
34	63.07	66.838125	<B>	这个龙头忘记关了，大概是坏的。
35	66.838125	67.347	<A>	&嗯。
36	67.347	68.25	sil	sil
37	68.25	69.1849375	<B>	【上海话】
38	69.1849375	70.67	<A>	&噢你再说好了不要紧的。
39	70.67	74.73	sil	sil
40	74.73	77.39	<B>	男小孩拿饼干没有站好，
41	77.39	79.88	<B>	凳子翻下来，凳子三个脚
42	79.88	81.04	sil	sil
43	81.04	82.82	<B>	小姑娘帮他去拿东西，
44	82.82	83.4	sil	sil
45	83.4	84.72	<B>	那自来水满出来，
46	84.72	86.03	sil	sil
47	86.03	87.6601875	<B>	【上海话】
48	87.6601875	88.71	sil	sil
49	88.71	89.56	<B>	擦簿子
50	89.56	91.26	sil	sil
51	91.26	92.11	<B>	【上海话】
52	92.11	92.8	sil	sil
53	92.8	93.23	<A>	&嗯。
54	93.23	94.3	sil	sil
55	94.3	95.52	<A>	这两个人什么关系&啊？
56	95.52	96.04	sil	sil
57	96.04	97.109625	<B>	哥哥和妹妹关系。
58	97.109625	97.6216875	<A>	&噢。
59	97.6216875	104.192	<NOISE>	<NOISE>
