no	start_time	end_time	speaker	value
1	0	6.9230625	<A>	看看&噢，你看这个图里面&啊有些什么人，他们在做什么，图片当中有些什么东西，你把看到都说说的越，
2	6.9230625	7.810625	<A>	越多越好&啊。
3	7.810625	9.40825	<NOISE>	<NOISE>
4	9.40825	11.1851875	<B>	喏他上去拿饼干。
5	11.1851875	11.7029375	<A>	&嗯。
6	11.7029375	14.7206875	<B>	踩在椅子上面要摔下来了对吧他
7	14.7206875	15.17925	<NOISE>	<NOISE>
8	15.17925	16.525375	<B>	她么在擦盘子。
9	16.525375	16.954375	<A>	&嗯。
10	16.954375	17.9159375	<NOISE>	<NOISE>
11	17.9159375	19.6985	<B>	水这个水翻下来了。
12	19.6985	20.704375	<NOISE>	<NOISE>
13	20.704375	21.1185625	<A>	&嗯。
14	21.1185625	22.686625	<NOISE>	<NOISE>
15	22.686625	24.2990625	<B>	水斗里的水扑出来也不知道。
16	24.2990625	25.1274375	<NOISE>	<NOISE>
17	25.1274375	25.6304375	<NOISE>	<NOISE>
18	25.6304375	28.4263125	<DEAF>	<DEAF>
19	28.4263125	29.1363125	<NOISE>	<NOISE>
20	29.1363125	31.510625	<NOISE>	<NOISE>
21	31.510625	32.6200625	<A>	&噢你讲好了不要紧。
22	32.6200625	33.078625	<B>	&噢。
23	33.078625	33.4485	<NOISE>	<NOISE>
24	33.4485	35.8893125	<B>	喏做事擦盆子在想心事喏。
25	35.8893125	36.3330625	<A>	&嗯。
26	36.3330625	38.152625	<B>	这个水漏出来了也不知道。
27	38.152625	40.3419375	<A>	&嗯&嗯还有吗？
28	40.3419375	41.259125	<NOISE>	<NOISE>
29	41.259125	42.080125	<B>	&嗯。
30	42.080125	95.547375	<NOISE>	<NOISE>
31	95.547375	97.4926875	<A>	你讲好了你把你看到的都讲好了。
32	97.4926875	102.94575	<B>	哟我讲他一边&呃上去拿饼干一边在讲话不知道么这脚踩空了。
33	102.94575	103.3519375	<A>	&嗯。
34	103.3519375	105.0940625	<B>	力气用的太大了不注意。
35	105.0940625	106.1799375	<B>	他么
36	106.1799375	106.804875	<NOISE>	<NOISE>
37	106.804875	108.906375	<B>	洗好的饭碗在擦盘子嘛，
38	108.906375	109.2813125	<A>	&嗯。
39	109.2813125	110.15625	<B>	想心事。
40	110.15625	111.8280625	<B>	水漏出来也不知道。
41	111.8280625	112.4451875	<A>	&嗯&嗯。
42	112.4451875	113.9685625	<B>	就翻下来了你看到吧。
43	113.9685625	115.1169375	<NOISE>	<NOISE>
44	115.1169375	116.679375	<B>	好了我就好讲这点就这点。
45	116.679375	158.0775625	<NOISE>	<NOISE>
46	158.0775625	160.2259375	<A>	那么你觉得他们三个人像什么关系&啊？
47	160.2259375	160.788375	<NOISE>	<NOISE>
48	160.788375	162.0695625	<B>	三个人
49	162.0695625	162.522625	<NOISE>	<NOISE>
50	162.522625	163.0460625	<B>	&嗯&嗯。
51	163.0460625	165.296	<NOISE>	<NOISE>
52	165.296	167.296	<B>	三个人好像是
53	167.296	168.6709375	<NOISE>	<NOISE>
54	168.6709375	170.420875	<B>	这个是姐妹还兄妹两个。
55	170.420875	173.053625	<A>	&嗯就是哥哥妹妹对吧这是他们？
56	173.053625	173.8895	<B>	这是他们妈妈。
57	173.8895	174.1081875	<NOISE>	<NOISE>
58	174.1081875	174.45975	<A>	&噢。
59	174.45975	174.7721875	<NOISE>	<NOISE>
60	174.7721875	176.428375	<B>	（又像）/又像保姆又像妈妈。
61	176.428375	178.0224375	<A>	妈妈是他们妈妈对的，
62	178.0224375	178.316	<NOISE>	<NOISE>
63	178.316	179.5598125	<B>	这上面有点什么东西？
64	179.5598125	179.845625	<NOISE>	<NOISE>
65	179.845625	181.7460625	<B>	这上面么盆子两个碗。
66	181.7460625	182.974375	<B>	&嗯这里一点什么？
67	182.974375	183.7083125	<NOISE>	<NOISE>
68	183.7083125	185.1915625	<B>	这里是低橱呀橱。
69	185.1915625	186.2113125	<OVERLAP>	<OVERLAP>
70	186.2113125	186.497125	<B>	厨房间。
71	186.497125	187.1846875	<A>	这里还有。
72	187.1846875	187.4319375	<NOISE>	<NOISE>
73	187.4319375	187.910875	<B>	窗户。
74	187.910875	188.413	<A>	&嗯。
75	188.413	188.8379375	<NOISE>	<NOISE>
76	188.8379375	189.5023125	<A>	就这样。
77	189.5023125	191.09375	<NOISE>	<NOISE>
