no	start_time	end_time	speaker	value
1	0	1.079875	sil	sil
2	1.079875	1.59	<A>	&嗯
3	1.59	2.4	sil	sil
4	2.4	2.83	<A>	好，
5	2.83	3.38	sil	sil
6	3.38	6.31	<A>	你看这幅画上面的他们在做什么&啊，
7	6.31	6.64	sil	sil
8	6.64	8.16	<A>	有什么东西你看到的，
9	8.16	8.75	sil	sil
10	8.75	11.5384375	<A>	把你看到的东西都说&啊说一下。
11	11.5384375	12.4555625	<B>	&啊就是。
12	12.4555625	13.284	<DEAF>	<DEAF>
13	13.284	14.12	sil	sil
14	14.12	15.6188125	<B>	【上海话】
15	15.6188125	16.67	sil	sil
16	16.67	17.5714375	<B>	【上海话】
17	17.5714375	17.9560625	<A>	&嗯。
18	17.9560625	22.0533125	<B>	(一个一个)/一个主妇&嘛在洗盘子&啊水都漏出来了。
19	22.0533125	22.51	<A>	&嗯。
20	22.51	24.91	sil	sil
21	24.91	28.08	<B>	(那个那个)/那个凳怎么｛是｝斜的，差点要摔下来。
22	28.08	28.375375	sil	sil
23	28.375375	28.8914375	<A>	&嗯。
24	28.8914375	30.2	sil	sil
25	30.2	31.306125	<A>	然后呢还有&吗？
26	31.306125	31.879	<NOISE>	<NOISE>
27	31.879	32.8033125	<B>	&嗯，
28	32.8033125	34.031125	<NOISE>	<NOISE>
29	34.031125	34.77075	<B>	然后&啊
30	34.77075	37.19675	<B>	那个女孩还在跟她说话。
31	37.19675	37.8171875	<A>	&嗯。
32	37.8171875	39.3586875	sil	sil
33	39.3586875	39.942	<B>	&嗯。
34	39.942	40.3763125	<NOISE>	<NOISE>
35	40.3763125	42.71	<B>	【上海话】
36	42.71	43.3349375	sil	sil
37	43.3349375	43.88	<A>	&嗯。
38	43.88	45.62	sil	sil
39	45.62	46.2565	<A>	还有｛&吗｝？
40	46.2565	46.892625	<DEAF>	<DEAF>
41	46.892625	47.9576875	<B>	其它方面没什么。
42	47.9576875	48.8	<A>	&嗯，
43	48.8	49.17	sil	sil
44	49.17	49.82	<A>	这个人
45	49.82	50.19	sil	sil
46	50.19	51.2565	<A>	通常叫什么？
47	51.2565	51.7	sil	sil
48	51.7	52.38075	<B>	男孩。
49	52.38075	55.09	<A>	&嗯，那这个是姐姐还是妹妹呢？
50	55.09	55.88	sil	sil
51	55.88	56.86325	<B>	估计是妹妹吧？
52	56.86325	58.4460625	<A>	&嗯，那个这个人是他的什么？
53	58.4460625	59.2596875	<B>	他的哥哥。
54	59.2596875	60.13375	<A>	&嗯这个。
55	60.13375	60.694625	<B>	他妈妈了。
56	60.694625	62.66	<A>	&嗯，这个东西我们通常叫什么？
57	62.66	63.71975	sil	sil
58	63.71975	64.8144375	<B>	&嗯橱柜。
59	64.8144375	67.2405	<A>	&嗯这上面呢这这个东西呢？
60	67.2405	70.43575	<B>	是(厨房厨房)/厨房的水斗&啊，橱柜&啊。
61	70.43575	70.8795	<A>	&嗯。
62	70.8795	73.54	<B>	上面的盘子&啊什么碗&啊什么的。
63	73.54	74.0045625	<A>	&嗯。
64	74.0045625	76.475	<B>	他也在擦洗那个碟子。
65	76.475	76.98	<A>	&嗯。
66	76.98	77.62	sil	sil
67	77.62	78.3685	<A>	还有&吗？
68	78.3685	79.602875	<B>	然后是，
69	79.602875	80.824125	sil	sil
70	80.824125	81.904	<DEAF>	<DEAF>
71	81.904	82.5	sil	sil
72	82.5	84.66525	<B>	(外面外面)/外面是个餐厅吧？
73	84.66525	85.18	<A>	&嗯。
74	85.18	86.53	sil	sil
75	86.53	88.166625	<B>	隔壁是个餐厅的嘞。
76	88.166625	88.62	<A>	&嗯。
77	88.62	90.4165625	sil	sil
78	90.4165625	91.1456875	<B>	&嗯。
79	91.1456875	91.8715	<NOISE>	<NOISE>
80	91.8715	95.2188125	<B>	【上海话】
81	95.2188125	95.881625	<A>	&啊。
82	95.881625	96.47	sil	sil
83	96.47	96.82	<A>	&嗯。
84	96.82	98.1179375	sil	sil
85	98.1179375	99.2	<A>	好，还有&吗？
86	99.2	101.03	sil	sil
87	101.03	105.4388125	<B>	(这个是这个是)/这个是外景&嘛，可能是窗帘&呃窗外面就是窗外面的景色。
88	105.4388125	105.97	<A>	&嗯。
89	105.97	106.32	sil	sil
90	106.32	106.73	<A>	&嗯。
91	106.73	109.7306875	sil	sil
92	109.7306875	110.6953125	<B>	这个是什么。
93	110.6953125	111.07425	sil	sil
94	111.07425	111.5446875	<A>	&嗯。
95	111.5446875	112.44	sil	sil
96	112.44	113.4395	<A>	差不多了是吧？
97	113.4395	114.236625	<B>	&嗯差不多了。
98	114.236625	115.0206875	<A>	&嗯好。
99	115.0206875	115.648	<NOISE>	<NOISE>
