no	start_time	end_time	speaker	value
5	4.6891875	5.473	sil	sil
6	5.473	10.5676875	<A>	你现在呢你看这幅图&啊，告诉我你看到了什么，看他们，
7	10.5676875	11.2371875	sil	sil
8	11.2371875	17.0666875	<A>	这些人在做什么？你觉得他们都在做什么？就把你看到的东西告诉我就可以了，越多越好&啊。
9	17.0666875	17.458625	<B>	&噢。
10	17.458625	18.4605625	<NOISE>	<NOISE>
11	18.4605625	19.50675	<B>	有两个(小)/小孩。
12	19.50675	20.066625	<A>	&嗯。
13	20.066625	21.61375	<B>	爬在凳子上拿东西。
14	21.61375	22.0558125	<A>	&嗯。
15	22.0558125	22.689375	<B>	饼干对吧。
16	22.689375	23.160875	<A>	&嗯。
17	23.160875	24.463875	<NOISE>	<NOISE>
18	24.463875	25.47625	<B>	她在洗碗。
19	25.47625	26.0968125	<A>	&嗯。
20	26.0968125	27.991	<B>	&哎她怎么水满出来她也不知道&啊。
21	27.991	28.5135	<A>	&嗯。
22	28.5135	29.0686875	<B>	&嗯。
23	29.0686875	29.9014375	<NOISE>	<NOISE>
24	29.9014375	31.567	<B>	洗碗在擦盆子。
25	31.567	32.02425	<A>	&嗯。
26	32.02425	34.5225625	<B>	对&啊我觉着她有点思想不集中。
27	34.5225625	34.947125	<A>	&嗯。
28	34.947125	37.4944375	<NOISE>	<NOISE>
29	37.4944375	41.985	<B>	那么那个小女孩在和他说要摔下来了，他好像有点
30	41.985	42.6055	<NOISE>	<NOISE>
31	42.6055	43.1606875	<B>	是吧？
32	43.1606875	43.977125	<NOISE>	<NOISE>
33	43.977125	44.7609375	<B>	凳子也歪了。
34	44.7609375	45.29975	<A>	&嗯。
35	45.29975	46.4755	<NOISE>	<NOISE>
36	46.4755	50.5088125	<A>	那你觉得他们图片中的人物(是)/是个什么关系呢？
37	50.5088125	55.8158125	<NOISE>	<NOISE>
38	55.8158125	57.024125	<B>	他兄妹关系吧。
39	57.024125	57.62825	<A>	&嗯。
40	57.62825	59.4244375	<NOISE>	<NOISE>
41	59.4244375	61.1716875	<B>	这是好像是她是他们的母亲&啊。
42	61.1716875	61.7595	<A>	&嗯。
43	61.7595	62.5759375	<B>	&嗯。
44	62.5759375	65.12325	<A>	&嗯然后你看到他是从哪里拿东西呢。
45	65.12325	66.103	<NOISE>	<NOISE>
46	66.103	67.833375	<B>	这是这个这叫
47	67.833375	68.40175	<NOISE>	<NOISE>
48	68.40175	69.1596875	<B>	橱柜什么东西。
49	69.1596875	71.9228125	<A>	&嗯好，那它这个是个(什么)/什么？
50	71.9228125	73.8806875	<B>	这是灶头呀
51	73.8806875	74.4806875	<A>	&嗯。
52	74.4806875	77.828	<B>	像个橱柜一样的自来水水斗。
53	77.828	78.0964375	<A>	&嗯。
54	78.0964375	78.6964375	<B>	煤气灶什么。
55	78.6964375	80.0700625	<A>	&嗯好的。
56	80.0700625	80.5121875	<B>	&嗯。
57	80.5121875	81.0648125	<A>	好。
58	81.0648125	81.728	<NOISE>	<NOISE>
