no	start_time	end_time	speaker	value
1	0	3.4578125	<NOISE>	<NOISE>
2	3.4578125	7.5039375	<A>	&嗯，你告诉我图片上的这些人他们在做什么。
3	7.5039375	8.08425	<NOISE>	<NOISE>
4	8.08425	8.4953125	<A>	&嗯。
5	8.4953125	9.140125	<B>	大扫除。
6	9.140125	9.42225	<NOISE>	<NOISE>
7	9.42225	12.622125	<A>	&嗯，把你看到的东西都告诉我，越多越好&啊。
8	12.622125	12.9848125	<NOISE>	<NOISE>
9	12.9848125	14.6855625	<A>	看到的东西都可以说。
10	14.6855625	15.749375	<NOISE>	<NOISE>
11	15.749375	16.1363125	<A>	&嗯。
12	16.1363125	17.039	<NOISE>	<NOISE>
13	17.039	18.0611875	<B>	大扫除。
14	18.0611875	18.7315	<A>	&嗯。
15	18.7315	23.6804375	<NOISE>	<NOISE>
16	23.6804375	25.67125	<B>	是这个凳子要掉下来了。
17	25.67125	26.1065	<A>	&嗯。
18	26.1065	26.694875	<NOISE>	<NOISE>
19	26.694875	26.993125	<B>	是吧？
20	26.993125	27.4928125	<A>	&嗯。
21	27.4928125	28.8608125	<B>	是（凳）/凳子。
22	28.8608125	29.18325	<A>	&嗯。
23	29.18325	30.9080625	<B>	这个这里它就是，
24	30.9080625	31.972	<NOISE>	<NOISE>
25	31.972	33.6505625	<B>	这个自来水龙头没有关。
26	33.6505625	34.14825	<NOISE>	<NOISE>
27	34.14825	34.593625	<A>	&嗯。
28	34.593625	35.776375	<NOISE>	<NOISE>
29	35.776375	37.8649375	<B>	水都滴起来都沾起来了。
30	37.8649375	38.269	<A>	&嗯。
31	38.269	42.0008125	<NOISE>	<NOISE>
32	42.0008125	43.00725	<B>	就这些啦。
33	43.00725	43.8143125	<A>	还有呢？
34	43.8143125	44.7815	<NOISE>	<NOISE>
35	44.7815	45.003125	<B>	还有。
36	45.003125	46.1275	<A>	还有别的&吗？
37	46.1275	55.55775	<NOISE>	<NOISE>
38	55.55775	56.944125	<B>	&嗯，还有别的呢。
39	56.944125	57.468	<NOISE>	<NOISE>
