no	start_time	end_time	speaker	value
1	0	1.568	<A>	&啊我们看下这张图片&啊，
2	1.568	1.863875	<B>	&嗯。
3	1.863875	2.94375	<A>	你看一下&啊
4	2.94375	3.328375	<B>	&嗯。
5	3.328375	5.2661875	<A>	告诉我你看到了什么？
6	5.2661875	5.843125	<NOISE>	<NOISE>
7	5.843125	11.923	<A>	&啊他们在做什么，你觉得他们在做什么，你把你看到的告诉我越多越好好吗？
8	11.923	12.3371875	<B>	好的。
9	12.3371875	13.0324375	<A>	开始说。
10	13.0324375	13.5501875	<B>	&嗯。
11	13.5501875	13.9496875	<A>	&嗯。
12	13.9496875	16.479125	<NOISE>	<NOISE>
13	16.479125	19.245375	<B>	这个好像是兄弟姐妹呀。
14	19.245375	19.7690625	<A>	&嗯。
15	19.7690625	21.03525	<B>	但是呢很难
16	21.03525	21.5381875	<NOISE>	<NOISE>
17	21.5381875	24.555875	<B>	很难说他是妈妈儿子女儿。
18	24.555875	28.38725	<A>	&嗯(可以的，)/可以的可以做妈妈儿子女儿可以的。
19	28.38725	30.7836875	<A>	&嗯好然后呢你还看到什么？
20	30.7836875	31.286625	<B>	他
21	31.286625	32.0114375	<NOISE>	<NOISE>
22	32.0114375	34.459625	<B>	他这个可能家务事不太会做。
23	34.459625	36.1090625	<B>	女儿帮她弄的一塌糊涂。
24	36.1090625	36.7746875	<A>	很好。
25	36.7746875	37.0705625	<B>	对吧？
26	37.0705625	37.47	<A>	&嗯。
27	37.47	39.2525	<B>	没有饭没得吃么他们
28	39.2525	41.5971875	<B>	兄妹两个人就是拿饼干吃。
29	41.5971875	42.91375	<A>	&啊好的呀。
30	42.91375	45.3545625	<A>	那他们从什么里面把饼干拿出来的呀？
31	45.3545625	45.7095625	<B>	&啊
32	45.7095625	46.153375	<NOISE>	<NOISE>
33	46.153375	49.4078125	<B>	(这个)/这个是柜子里面还有这盒子里面装的饼干。
34	49.4078125	49.83525	<A>	&啊好的。
35	49.83525	51.345625	<B>	你看这个多危险这个凳子。
36	51.345625	54.200625	<A>	是那你还看到它(这个)/这个是什么呀？
37	54.200625	59.881125	<B>	这里他们都平时看样子都不太会做事嘛，东西打翻它了都流在地上。
38	59.881125	65.0179375	<A>	(那)/那这个东西放在什么上面呀？(这这)/这个是他的什么呀，你看到这块是什么呀？
39	65.0179375	65.4940625	<B>	这个&啊？
40	65.4940625	65.9421875	<A>	&嗯。
41	65.9421875	68.5019375	<B>	这个好像是总归是吃的东西一类的东西。
42	68.5019375	69.2268125	<NOISE>	<NOISE>
43	69.2268125	73.28	<B>	对吧这个这没有饭吃没有菜吃么去透饼干吃。
