no	start_time	end_time	speaker	value
1	0	4.78875	<NOISE>	<NOISE>
2	4.78875	7.116875	<A>	这里呢你看一下这幅图&啊，
3	7.116875	7.9118125	<NOISE>	<NOISE>
4	7.9118125	13.7065625	<A>	请告诉我你看到了什么&啊，看到他们都在做些什么，你觉得他们在做些什么？
5	13.7065625	16.70175	<A>	把你看到的东西告诉我，越多越好。好吧？
6	16.70175	17.2755	<NOISE>	<NOISE>
7	17.2755	18.0555	<A>	你说吧，好。
8	18.0555	20.5304375	<NOISE>	<NOISE>
9	20.5304375	21.8654375	<B>	他们都在做&呃
10	21.8654375	24.235375	<A>	就是你看到些什么跟我说就可以。
11	24.235375	27.7303125	<B>	看到一个男小孩爬在椅子上拿东西。
12	27.7303125	28.0753125	<A>	&嗯。
13	28.0753125	29.87525	<B>	当时是很危险。
14	29.87525	30.37025	<A>	&嗯。
15	30.37025	33.8651875	<NOISE>	<NOISE>
16	33.8651875	35.1851875	<B>	这个女孩儿在
17	35.1851875	35.995125	<NOISE>	<NOISE>
18	35.995125	37.240125	<B>	拉也拉不住。
19	37.240125	37.6000625	<A>	&嗯。
20	37.6000625	41.35	<B>	但是一个女同志呢在洗碗，这水龙头&啊。
21	41.35	41.965	<A>	&嗯。
22	41.965	43.7949375	<B>	开的太大了。
23	43.7949375	44.2299375	<A>	&嗯。
24	44.2299375	45.234875	<NOISE>	<NOISE>
25	45.234875	46.599875	<B>	她也不在乎吧。
26	46.599875	47.289875	<NOISE>	<NOISE>
27	47.289875	47.859875	<A>	&嗯。
28	47.859875	49.8698125	<NOISE>	<NOISE>
29	49.8698125	50.5448125	<DEAF>	<DEAF>
30	50.5448125	52.86975	<NOISE>	<NOISE>
31	52.86975	53.96475	<B>	别的没什么了。
32	53.96475	59.139625	<A>	别的没什么&啊？那我问一下&啊他是从哪里(拿)/拿饼干&啊？
33	59.139625	60.264625	<NOISE>	<NOISE>
34	60.264625	61.1195625	<A>	这个是什么？
35	61.1195625	63.0245	<B>	(是)//这是橱柜。
36	63.0245	66.1144375	<A>	他们两个是什么你看他们三个人像什么关系呀？
37	66.1144375	66.6094375	<NOISE>	<NOISE>
38	66.6094375	68.679375	<B>	我们三个人好像是
39	68.679375	69.399375	<NOISE>	<NOISE>
40	69.399375	70.5843125	<B>	母子关系。
41	70.5843125	71.9530625	<A>	&噢那他们两个呢？
42	71.9530625	73.52425	<B>	是兄妹关系。
43	73.52425	78.1741875	<A>	好的，(那)/那妈妈在洗的，(这个这个)//这块叫什么呀这块？
44	78.1741875	78.924125	<NOISE>	<NOISE>
45	78.924125	80.0979375	<B>	这个厨具。
46	80.0979375	81.384	<A>	厨具是吧？
47	81.384	83.5289375	<B>	&嗯这水龙头的。
48	83.5289375	84.113875	<A>	&嗯。
49	84.113875	84.9388125	<NOISE>	<NOISE>
50	84.9388125	85.8538125	<A>	(好的)/好的，可以。
51	85.8538125	86.90375	<NOISE>	<NOISE>
53	89.09375	91.9436875	<NOISE>	<NOISE>
55	95.348625	96.098625	<NOISE>	<NOISE>
57	101.0785625	102.0235	<NOISE>	<NOISE>
59	106.0284375	106.8384375	<NOISE>	<NOISE>
62	109.7520625	110.187	<NOISE>	<NOISE>
65	112.0169375	135.3378125	<NOISE>	<NOISE>
67	137.40775	138.1276875	<NOISE>	<NOISE>
70	139.0276875	139.567625	<NOISE>	<NOISE>
71	139.567625	140.812625	<DEAF>	<DEAF>
72	140.812625	141.7275625	<NOISE>	<NOISE>
75	144.7574375	840.832	<NOISE>	<NOISE>
