no	start_time	end_time	speaker	value
1	0	3.2858125	<A>	好这里有个看图说话&啊，我们来看了下。
2	3.2858125	6.1045625	<NOISE>	<NOISE>
3	6.1045625	7.5065625	<A>	&唉不好意思。
4	7.5065625	8.1296875	<NOISE>	<NOISE>
5	8.1296875	9.9990625	<A>	来你看这幅图&啊，
6	9.9990625	11.260875	<NOISE>	<NOISE>
7	11.260875	16.900125	<A>	(你看你你看)/你看它这副图，看到他们在做什么，你觉得他们在做什么？
8	16.900125	21.0439375	<A>	就是你把你看的东西告诉我，越多越好&啊，看到的都可以说。
9	21.0439375	23.9103125	<B>	&噢这个小孩儿去拿饼干。
10	23.9103125	24.1439375	<A>	&嗯。
11	24.1439375	24.9695625	<B>	跑到凳子上。
12	24.9695625	25.327875	<A>	&嗯。
13	25.327875	27.571125	<B>	一个小女孩，她好像接
14	27.571125	28.0851875	<NOISE>	<NOISE>
15	28.0851875	29.1600625	<B>	(接)/接东西。
16	29.1600625	29.59625	<A>	&嗯。
17	29.59625	30.3284375	<NOISE>	<NOISE>
18	30.3284375	32.1510625	<B>	这一个女的好像拿个
19	32.1510625	32.8053125	<NOISE>	<NOISE>
20	32.8053125	33.5686875	<B>	棉的
21	33.5686875	37.354125	<NOISE>	<NOISE>
22	37.354125	38.2888125	<B>	在厨房呢
23	38.2888125	39.65975	<NOISE>	<NOISE>
24	39.65975	40.8125	<B>	在做保洁吧。
25	40.8125	41.435625	<A>	&嗯。
26	41.435625	43.6944375	<NOISE>	<NOISE>
27	43.6944375	45.5015	<B>	好像这个水呀。
28	45.5015	45.9376875	<A>	&嗯。
29	45.9376875	47.6356875	<B>	【上海话】
30	47.6356875	48.2899375	<A>	&嗯。
31	48.2899375	52.4336875	<NOISE>	<NOISE>
32	52.4336875	53.8825	<B>	其他的好像没看到什么。
33	53.8825	55.1910625	<A>	其他没看到什么啦？
34	55.1910625	55.783	<B>	对对。
35	55.783	57.309625	<A>	好，那你觉得他们对这
36	57.309625	57.93275	<NOISE>	<NOISE>
37	57.93275	60.705625	<A>	他们这个场景是在家里的哪个地方呀？
38	60.705625	62.1699375	<B>	家的好像是厨房。
39	62.1699375	64.7870625	<A>	厨房间是吧？那你觉得他们三个是什么关系&啊？
40	64.7870625	65.9086875	<NOISE>	<NOISE>
41	65.9086875	67.5131875	<B>	应该是母子关系。
42	67.5131875	71.485625	<A>	对妈妈个小孩子吧？那这个是不是像哥哥或者妹妹？
43	71.485625	72.763	<B>	对&啊&嗯。
44	72.763	75.5670625	<A>	好那它这个饼干是放在这个什么里面的呀？
45	75.5670625	76.4394375	<B>	放在柜子里。
46	76.4394375	78.49575	<A>	放在柜子里，妈妈是在干嘛呀？
47	78.49575	78.978625	<NOISE>	<NOISE>
48	78.978625	81.09725	<B>	在厨房在
49	81.09725	82.00075	<NOISE>	<NOISE>
50	82.00075	83.122375	<B>	擦东西吧好像是。
51	83.122375	84.571125	<A>	&嗯在擦盘子是吧？
52	84.571125	85.2098125	<B>	&嗯。
53	85.2098125	88.263125	<A>	&嗯然后(这个这个)/这个是什么呀这个？
54	88.263125	89.042	<B>	这是橱。
55	89.042	90.8023125	<A>	橱柜，那这上面有什么呀？
56	90.8023125	92.50025	<B>	橱上好像这个东西，
57	92.50025	93.170125	<DEAF>	看不清楚
58	93.170125	94.5254375	<B>	反正东西放在这上。
59	94.5254375	96.753125	<A>	杯子&啊、盘子这一类的对吧？
60	96.753125	97.937	<B>	这是摔的好像。
61	97.937	100.13625	<A>	漏了&啊，那这块是什么呀这里？
62	100.13625	101.1990625	<NOISE>	<NOISE>
63	101.1990625	103.045	<B>	这块应该是窗户。
64	103.045	103.8980625	<A>	窗户是。
65	103.8980625	104.9329375	<DEAF>	<DEAF>
66	104.9329375	105.436375	<NOISE>	<NOISE>
67	105.436375	107.4920625	<A>	卧室方向，这是个窗帘式是吧？
68	107.4920625	108.093375	<B>	&嗯。
69	108.093375	109.15625	<A>	&啊好。
