no	start_time	end_time	speaker	value
1	0	1.3408125	<NOISE>	<NOISE>
2	1.3408125	4.06675	<A>	那这里有一幅图&啊，请你做个看图说话。
3	4.06675	6.100125	<NOISE>	<NOISE>
4	6.100125	6.5421875	<A>	&嗯。
5	6.5421875	7.8683125	<NOISE>	<NOISE>
6	7.8683125	11.0068125	<A>	&噢你看这个图里面&啊，你看他们在做什么？
7	11.0068125	16.7623125	<A>	你看到一些什么东西？你认为他们在做什么。就说的越多越好 ，你说一下。
8	16.7623125	18.693375	<NOISE>	<NOISE>
9	18.693375	22.36075	<B>	(我一个)//一个在上面爬到上面去
10	22.36075	23.07475	<NOISE>	<NOISE>
11	23.07475	26.0930625	<B>	放饼干，这个楼梯要倒下来了。
12	26.0930625	26.920625	<NOISE>	<NOISE>
13	26.920625	29.046375	<B>	一个人一个在指挥他。
14	29.046375	29.598125	<NOISE>	<NOISE>
15	29.598125	29.85775	<A>	&嗯。
16	29.85775	31.8375	<B>	等于叫他小心。
17	31.8375	32.1295625	<A>	&嗯。
18	32.1295625	34.8395	<B>	一个好像在刷盘子。
19	34.8395	35.326375	<A>	&嗯。
20	35.326375	37.6955625	<B>	一个好像煤气扑出来了。
21	37.6955625	38.393375	<A>	&嗯。
22	38.393375	40.81125	<NOISE>	<NOISE>
23	40.81125	42.352875	<A>	那是煤气吗？你看一下。
24	42.352875	43.7159375	<B>	&啊水龙头。
25	43.7159375	44.0080625	<A>	&嗯。
26	44.0080625	44.673375	<NOISE>	<NOISE>
27	44.673375	45.1601875	<B>	&噢好
28	45.1601875	45.728125	<NOISE>	<NOISE>
29	45.728125	47.05875	<B>	水龙头扑出来了。
30	47.05875	48.3569375	<A>	&嗯还有什么呀。
31	48.3569375	54.3124375	<NOISE>	<NOISE>
32	54.3124375	56.3570625	<B>	这个是(窗户)/窗户要看的。
33	56.3570625	59.6350625	<A>	&嗯&嗯对，就是你看到些什么你就说就可以了&啊。
34	59.6350625	62.9291875	<B>	(一个&呃一个)/一个窗户弄个窗帘。
35	62.9291875	63.529625	<A>	&嗯。
36	63.529625	65.3795625	<B>	(还有)/还有碗。
37	65.3795625	66.14225	<A>	&嗯。
38	66.14225	69.219375	<NOISE>	<NOISE>
39	69.219375	70.50225	<B>	还有水龙头。
40	70.50225	71.832	<NOISE>	<NOISE>
41	71.832	71.9728125	<A>	&嗯。
42	71.9728125	74.02225	<B>	还有什么这个窗户？
43	74.02225	74.429	<A>	&嗯。
44	74.429	75.3833125	<NOISE>	<NOISE>
45	75.3833125	77.10425	<B>	这好像还有橱。
46	77.10425	77.3858125	<A>	&嗯。
47	77.3858125	78.527875	<B>	别的好像没啥了。
48	78.527875	80.35825	<A>	&嗯没啥了&啊。
49	80.35825	80.9058125	<NOISE>	<NOISE>
50	80.9058125	81.21875	<A>	后面。
