no	start_time	end_time	speaker	value
1	0	1.79	<A>	｛我们｝先看一幅画&啊，
2	1.79	2.24	sil	sil
3	2.24	5	<A>	你告诉我一下你看到了什么，
4	5	5.3	sil	sil
5	5.3	12.51	<A>	然后他们在做什么&啊，你把看到的东西都告诉我越多越好&啊，你看到的东西都可以说。
6	12.51	16.1913125	sil	sil
7	16.1913125	18.769875	<B>	那个小家伙｛在｝偷吃饼干嘛。
8	18.769875	20.35	sil	sil
9	20.35	24.25125	<B>	对吧偷吃饼干椅子没站好要摔倒要摔下来了对吧，
10	24.25125	26.57	sil	sil
11	26.57	28.31	<B>	这女的在干什么，在洗东西
12	28.31	30.33	sil	sil
13	30.33	36.95	<B>	她洗东西很专心，但是正在开的水没专心，自来水的水都弄的一塌糊涂在地上，
14	36.95	40.11	sil	sil
15	40.11	41.704125	<B>	那么就只有看到这个。
16	41.704125	42.36	<A>	好。
17	42.36	45.43	<A>	你你告告诉我一下这个是什么？
18	45.43	47.3	sil	sil
19	47.3	48.27	<A>	这个是什么？
20	48.27	49.02	sil	sil
21	49.02	50.751	<B>	这个是橱呀。
22	50.751	52.1299375	<A>	&啊好这个是什么？
23	52.1299375	53.7563125	<B>	这个是厨房的。
24	53.7563125	54.223125	<A>	好的，
25	54.223125	54.8	<B>	这个呀。
26	54.8	59.64	<A>	你刚刚说这是两个什么小孩是吧？那你觉得她是她什么人呢？
27	59.64	61.36	sil	sil
28	61.36	62.49	<A>	她是她什么人？
29	62.49	63.26	sil	sil
30	63.26	65.321375	<B>	那讲不清楚了，这个。
31	65.321375	66.86	<A>	你选择一下嘛。
32	66.86	69.5818125	<B>	她们姐妹俩也可以说对不对？
33	69.5818125	70.6955625	<A>	好可以。
