no	start_time	end_time	speaker	value
1	0	3.165625	<A>	你看&哦你看这里一幅图&哦。
2	3.165625	6.8786875	<A>	你看这图里面有点什么人他们在做什么。
3	6.8786875	11.8343125	<A>	这个图片里面有点什么东西&哦你讲的越多越好，好来说说看。
4	11.8343125	12.426	<NOISE>	<NOISE>
5	12.426	13.0840625	<B>	随便说什么。
6	13.0840625	16.3089375	<A>	讲了响一点&哦，&哦一个小孩。
7	16.3089375	17.1965	<NOISE>	<NOISE>
8	17.1965	18.8829375	<B>	【上海话】
9	18.8829375	20.51925	<B>	【上海话】
10	20.51925	22.94525	<A>	&嗯这两个女的还有呢。
11	22.94525	26.2145	<B>	这两个小孩也男的。
12	26.2145	29.9570625	<A>	&嗯一个男孩，&嗯那么他们在做什么呀？
13	29.9570625	30.7263125	<NOISE>	<NOISE>
14	30.7263125	31.3919375	<B>	扫除。
15	31.3919375	32.412625	<A>	大扫除&啊？
16	32.412625	32.841625	<B>	&嗯。
17	32.841625	35.22325	<A>	那么你再看看，看到点什么东西。
18	35.22325	37.29425	<A>	【上海话】
19	37.29425	38.67	<NOISE>	<NOISE>
20	38.67	40.0249375	<B>	在做什么事情在。
21	40.0249375	42.1255	<A>	做什么不知道。
22	42.1255	42.5545	<B>	【上海话】
23	42.5545	45.24675	<B>	&哦那么你看看里面有点什么东西呀。
24	45.24675	45.67575	<NOISE>	<NOISE>
25	45.67575	46.5041875	<B>	&嗯。
26	46.5041875	47.362125	<NOISE>	<NOISE>
27	47.362125	49.004125	<B>	【上海话】
28	49.004125	50.1875625	<NOISE>	<NOISE>
29	50.1875625	50.8236875	<NOISE>	<NOISE>
30	50.8236875	53.0943125	<A>	&哦椅子上面是吧还有呢？
31	53.0943125	53.8783125	<NOISE>	<NOISE>
32	53.8783125	56.7036875	<B>	【上海话】
33	56.7036875	58.0054375	<NOISE>	<NOISE>
34	58.0054375	59.2139375	<B>	【上海话】
35	59.2139375	60.72275	<NOISE>	<NOISE>
36	60.72275	62.6901875	<B>	【上海话】
37	62.6901875	64.1103125	<NOISE>	<NOISE>
38	64.1103125	65.515625	<NOISE>	<NOISE>
39	65.515625	70.0421875	<A>	&哦你要那么我来问你&哦那么你觉得他们三个人像什么关系&啊？
40	70.0421875	71.18125	<A>	她是谁&啊?
41	71.18125	72.3868125	<B>	这也不知道。
42	72.3868125	72.73	<NOISE>	<NOISE>
43	72.73	75.7476875	<A>	也不知道的&啊？那么你是她的谁&啊？
44	75.7476875	76.6500625	<B>	母亲。
45	76.6500625	78.0038125	<A>	那么她呢？
46	78.0038125	79.6458125	<B>	她也是他的母亲。
47	79.6458125	81.154625	<A>	对的这是妈妈对吧。
48	81.154625	81.5540625	<B>	妈妈。
49	81.5540625	85.7108125	<A>	这两个是她是她的小孩对吧，那么你觉得这是哥哥还是弟弟呀？
50	85.7108125	86.5391875	<B>	这弟弟。
51	86.5391875	89.468125	<A>	这是弟弟&啊弟弟在拿什么东西&啊？
52	89.468125	90.2965625	<NOISE>	<NOISE>
53	90.2965625	92.034625	<A>	你看到它这写的什么字&啊？
54	92.034625	92.4044375	<B>	【上海话】
55	92.4044375	93.158875	<A>	饼干。
56	93.158875	94.800875	<NOISE>	<NOISE>
57	94.800875	96.7683125	<A>	&哦他在拿饼干给谁&啊？
58	96.7683125	97.493125	<NOISE>	<NOISE>
59	97.493125	98.762375	<B>	拿给姐姐。
60	98.762375	101.1588125	<A>	&哦(拿弟弟)//拿饼干给姐姐对吧？
61	101.1588125	101.617375	<B>	&哎。
62	101.617375	105.167625	<A>	那么这饼干是放在家里这什么里面&啊（这）/这。
63	105.167625	108.2745	<NOISE>	<NOISE>
64	108.2745	109.2508125	<A>	不知道&啊？
65	109.2508125	110.0791875	<NOISE>	<NOISE>
66	110.0791875	111.454875	<NOISE>	<NOISE>
67	111.454875	114.893625	<A>	你家里也有的呀你们厨房间都有的呀应该对吧？
68	114.893625	115.2501875	<NOISE>	<NOISE>
69	115.2501875	116.8188125	<A>	那么这里厨房间什么地方。
70	116.8188125	117.817	<B>	不知道。
71	117.817	119.4569375	<NOISE>	<NOISE>
72	119.4569375	120.4409375	<NOISE>	<NOISE>
73	120.4409375	121.8811875	<NOISE>	<NOISE>
74	121.8811875	122.9079375	<NOISE>	<NOISE>
75	122.9079375	125.375	<NOISE>	<NOISE>
