no	start_time	end_time	speaker	value
1	0	6.9548125	<A>	来告诉我图片里面有些什么，他们在做些什么?把你看到东西都说一遍，说的越多越好。
2	6.9548125	7.4396875	<B>	&嗯
3	7.4396875	8.017	<NOISE>	<NOISE>
4	8.017	10.4583125	<B>	这是一个男小孩上去拿饼干。
5	10.4583125	10.80475	<A>	&嗯。
6	10.80475	14.0874375	<B>	那饼干，好像下面要滑倒了，椅子要滑倒了。
7	14.0874375	14.5493125	<A>	&嗯。
8	14.5493125	18.92075	<B>	那个小姑娘，可能是那个小姑娘叫他拿饼干去对吧？
9	18.92075	19.5805625	<NOISE>	<NOISE>
10	19.5805625	21.0156875	<B>	然后妈妈呢
11	21.0156875	28.6038125	<NOISE>	<NOISE>
12	28.6038125	30.5668125	<B>	那个妈妈在洗盘子。
13	30.5668125	31.0781875	<A>	&嗯。
14	31.0781875	34.4748125	<B>	在洗盘子这个水都漏到外面，她不知道。
15	34.4748125	34.87225	<A>	。&嗯
16	34.87225	35.5155625	<NOISE>	<NOISE>
17	35.5155625	39.4415625	<B>	它这个窗帘外面(是)//好像是那个花园。
18	39.4415625	40.1179375	<A>	&嗯。
19	40.1179375	42.70775	<B>	还有旁边有两个碗，一个盘子。
20	42.70775	43.0871875	<A>	&嗯。
21	43.0871875	45.0501875	<B>	是在厨房间，应该是。
22	45.0501875	45.5780625	<A>	&嗯。
23	45.5780625	46.1719375	<B>	对吧？
24	46.1719375	47.0791875	<A>	&嗯还有呢？
25	47.0791875	47.5740625	<NOISE>	<NOISE>
26	47.5740625	48.3493125	<B>	没什么了。
27	48.3493125	49.4710625	<NOISE>	<NOISE>
28	49.4710625	50.9721875	<A>	厨房间还有些什么呢？
29	50.9721875	51.5165625	<NOISE>	<NOISE>
30	51.5165625	54.4693125	<B>	厨房间(还)/还有茶杯，还有两个盆子，窗帘。
31	54.4693125	55.178625	<A>	&嗯。
32	55.178625	55.986875	<B>	橱.
33	55.986875	56.4653125	<A>	&嗯
34	56.4653125	58.8241875	<B>	【上海话】
35	58.8241875	59.236625	<A>	&嗯。
36	59.236625	60.62225	<B>	盘子、水斗。
37	60.62225	61.183125	<A>	&嗯。
38	61.183125	62.71725	<NOISE>	<NOISE>
39	62.71725	66.3298125	<B>	【上海话】
40	66.3298125	67.4680625	<NOISE>	<NOISE>
41	67.4680625	68.00625	<B>	【上海话】
42	68.00625	69.064	<NOISE>	<NOISE>
43	69.064	72.2578125	<B>	&嗯水斗里面的水都漏到外面
44	72.2578125	73.02675	<DEAF>	<DEAF>
45	73.02675	73.65825	<A>	&嗯。
46	73.65825	76.026375	<NOISE>	<NOISE>
47	76.026375	77.273625	<B>	其他的没什么东西了。
48	77.273625	77.5735625	<A>	&嗯。
49	77.5735625	78.1576875	<B>	【上海话】
50	78.1576875	78.631375	<A>	好。
51	78.631375	82.5625	<NOISE>	<NOISE>
