no	start_time	end_time	speaker	value
1	0	1.96	sil	sil
2	1.96	2.41	<A>	好
3	2.41	2.84	sil	sil
4	2.84	4.7723125	<A>	那我再跟你看一幅画&啊。
5	4.7723125	5.22	<B>	&嗯。
6	5.22	15.84	sil	sil
7	15.84	20.14	<A>	你看一下这幅画&啊你看到了什么&啊，看得清楚&吗？
8	20.14	20.71	sil	sil
9	20.71	21.82	<A>	这个看得清楚&吗？
10	21.82	22.21	sil	sil
11	22.21	25.7	<A>	把你看那个东西告诉我&啊，这里面有什么，
12	25.7	30.9	<A>	这些人他们在做什么&啊，把你看到的东西告诉我&啊越多越好。
13	30.9	37.6435	sil	sil
14	37.6435	38.033375	<A>	&嗯。
15	38.033375	39.327875	<B>	这个小朋友要，
16	39.327875	39.95	<A>	&嗯
17	39.95	41.33	sil	sil
18	41.33	42.61	<A>	&嗯他在做什么？
19	42.61	45.02	sil	sil
20	45.02	45.87	<B>	要吃东西，
21	45.87	47.12	sil	sil
22	47.12	48.1824375	<B>	要吃饼干，
23	48.1824375	48.6815	<A>	&嗯。
24	48.6815	49.3053125	<B>	对吧？
25	49.3053125	49.742	<A>	&嗯。
26	49.742	52.01	<B>	这个人（跑跑）/跑上去拿了，
27	52.01	52.564875	<A>	&嗯。
28	52.564875	53.2081875	<B>	对吧？
29	53.2081875	53.81	<A>	&嗯。
30	53.81	54.2	sil	sil
31	54.2	55.719125	<B>	那么这里
32	55.719125	56.33	<A>	&嗯。
33	56.33	57.4615	sil	sil
34	57.4615	58.61	<B>	还有什么东西&吗？
35	58.61	60.24	sil	sil
36	60.24	61.01	<A>	还有呢？
37	61.01	63.32	sil	sil
38	63.32	64.47	<B>	还有（这这）/这里&吗？
39	64.47	65.23	sil	sil
40	65.23	65.73	<A>	&嗯
41	65.73	66.47	sil	sil
42	66.47	67.59	<A>	这是什么东西呀？
43	67.59	75.13	sil	sil
44	75.13	76.2493125	<B>	这个搞不清楚，
45	76.2493125	77.5	<B>	字又没的。
46	77.5	79.38	sil	sil
47	79.38	79.87	<B>	对吧？
48	79.87	81.3	<B>	字又没的。
49	81.3	86.92	sil	sil
50	86.92	89.16	<A>	&嗯这个呢这个是谁呀？
51	89.16	91.65	sil	sil
52	91.65	92.299875	<B>	这个？
53	92.299875	92.83	<A>	&嗯
54	92.83	94.05	sil	sil
55	94.05	96.4391875	<A>	这个是是（小小）/小孩&吗？
56	96.4391875	97.0474375	<B>	&嗯。
57	97.0474375	97.811625	<A>	那这个人呢？
58	97.811625	99	<B>	他们妈妈，
59	99	99.8	sil	sil
60	99.8	100.26	<B>	是吧？
61	100.26	100.78	sil	sil
62	100.78	104.37	<A>	这个是谁呀，你觉得这个这两个人是什么关系&啊？
63	104.37	106.82	sil	sil
64	106.82	108.5	<A>	这个是姐姐还是妹妹呀？
65	108.5	109.21	sil	sil
66	109.21	109.5268125	<A>	这个？
67	109.5268125	110.4781875	<B>	还有个是妹妹。
68	110.4781875	111.88	<A>	&嗯那这个人呢？
69	111.88	112.27	sil	sil
70	112.27	113.4	<B>	这个是她娘。
71	113.4	114.62	sil	sil
72	114.62	114.8599375	<A>	&嗯。
73	114.8599375	115.421375	sil	sil
74	115.421375	117.41	<A>	她娘是吧&啊？她在做什么呀？
75	117.41	117.94	sil	sil
76	117.94	119.05525	sil	sil
77	119.05525	119.7	<A>	&嗯。
78	119.7	120.19	sil	sil
79	120.19	121.3366875	<B>	她在弄，
80	121.3366875	122	<A>	&嗯。
81	122	126.46	sil	sil
82	126.46	129.36	<A>	&啊那这个东西叫什么呢，这个东西叫什么？
83	129.36	134.61	sil	sil
84	134.61	137.33	<B>	大概他们娘还要哄小孩睡觉大概，
85	137.33	138.441125	sil	sil
86	138.441125	138.690625	<A>	&嗯。
87	138.690625	139.44	<B>	一个床。
88	139.44	139.99	sil	sil
89	139.99	141.1548125	<A>	&啊这是床&啊？
90	141.1548125	145.521625	<B>	&唉是吧，喏喏（他有他有）/他有这个蚊帐在那，
91	145.521625	147.33	<A>	（我我）/我这是蚊帐&吗？
92	147.33	148.93	<B>	&唉是吧喏喏
93	148.93	149.46	sil	sil
94	149.46	150.414875	<B>	一个东西，
95	150.414875	151.25	sil	sil
96	151.25	152.97	<A>	那这个呢这个东西叫什么？
97	152.97	158.62	sil	sil
98	158.62	159.8776875	<B>	我搞不清楚。
99	159.8776875	162.01	<A>	&嗯那这个呢这个叫什么？
100	162.01	166.95	sil	sil
101	166.95	167.89	<B>	饭碗。
102	167.89	169.929375	sil	sil
103	169.929375	170.943125	<A>	饭碗是&吗？
104	170.943125	171.53575	<B>	饭碗。
105	171.53575	175.15	<A>	&嗯好还有&吗？还有什么东西你看到的&吗？
106	175.15	181.61	sil	sil
107	181.61	182.629875	<B>	看不清楚了，
108	182.629875	185.44	<A>	没有了是吧？好行好啦。
109	185.44	186.18	sil	sil
