no	start_time	end_time	speaker	value
1	0	1.597625	<A>	什么都来一遍&啊你看。
2	1.597625	2.08575	<B>	好。
3	2.08575	8.8904375	<A>	这里有幅图&啊，你看图片中有一些人，他们在做什么，你觉得他们在做什么，然后图片中有些什么东西？
4	8.8904375	11.286875	<B>	&啊&嗯男。
5	11.286875	12.6034375	<A>	说的越多越好&啊。
6	12.6034375	13.8460625	<NOISE>	<NOISE>
7	13.8460625	14.2004375	<B>	好了吧？
8	14.2004375	15.3690625	<A>	&嗯好的你说吧。
9	15.3690625	15.812875	<NOISE>	<NOISE>
10	15.812875	19.0376875	<B>	男孩子在凳子上拿饼干，
11	19.0376875	24.3	<B>	他没有这不稳，他要摔下来的，女孩子在旁边招呼他。
12	24.3	24.606625	<A>	&嗯。
13	24.606625	28.5563125	<B>	&嗯大概是他的母亲吧，在洗盘子还有
14	28.5563125	31.2781875	<B>	水池里的水呢是扑出来了。
15	31.2781875	31.958625	<NOISE>	<NOISE>
16	31.958625	32.4468125	<A>	&嗯。
17	32.4468125	33.63025	<NOISE>	<NOISE>
18	33.63025	34.4734375	<A>	&嗯还有吗？
19	34.4734375	35.9103125	<NOISE>	<NOISE>
20	35.9103125	37.404375	<B>	&嗯就这么些情况呀。
21	37.404375	37.922125	<A>	&嗯？
22	37.922125	39.475375	<NOISE>	<NOISE>
23	39.475375	41.54	<B>	他在洗他说妈妈在洗盘子。
24	41.54	42.43225	<B>	水扑出来了。
25	42.43225	42.920375	<A>	&嗯。
26	42.920375	46.17475	<B>	他在男孩子在凳子上拿饼干，
27	46.17475	46.6333125	<A>	&嗯。
28	46.6333125	50.42025	<B>	&嗯这个没站稳，（要要）/凳子（要）/要掉下来了。
29	50.42025	50.982375	<A>	&嗯&嗯。
30	50.982375	51.8023125	<B>	凳子上掉下来。
31	51.8023125	52.30525	<A>	&嗯。
32	52.30525	55.041875	<B>	女孩子在上面招在下面招乎他。
33	55.041875	55.4116875	<A>	&嗯
34	55.4116875	57.6158125	<NOISE>	<NOISE>
35	57.6158125	59.543625	<B>	这个柜子门开着。
36	59.543625	59.883875	<A>	&嗯。
37	59.883875	62.0435625	<B>	这个窗帘呢也是开着一半。
38	62.0435625	62.6944375	<A>	&嗯。
39	62.6944375	63.2861875	<B>	窗外呢
40	63.2861875	63.7595	<NOISE>	<NOISE>
41	63.7595	65.28	<B>	窗外有风景。
42	65.28	67.64825	<B>	还有这个小区的道路，
43	67.64825	67.9885	<A>	&嗯。
44	67.9885	70.3700625	<B>	外面有树（还有）/还有房子。
45	70.3700625	70.8878125	<A>	&嗯。
46	70.8878125	72.7516875	<NOISE>	<NOISE>
47	72.7516875	73.9036875	<B>	这个
48	73.9036875	74.525	<NOISE>	<NOISE>
49	74.525	78.918875	<B>	橱柜上&啊，（还有）/还有一个盘子两个碗三个碗。
50	78.918875	79.52	<A>	&嗯。
51	79.52	80.664375	<B>	水开着。
52	80.664375	81.31525	<A>	&嗯。
53	81.31525	81.8625625	<NOISE>	<NOISE>
54	81.8625625	82.26	<NOISE>	<NOISE>
55	82.26	83.18	<B>	就这么些吧，
56	83.18	84.477375	<B>	画上就这些。
57	84.477375	86.64	<A>	好的&啊，都说完了对吧？
58	86.64	87.78	<A>	挺好的&啊。
59	87.78	89.90625	<NOISE>	<NOISE>
