name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0038_0090';0.000000;3.847424e-02;-1.156066e+01;2.670662e+01;4.512442e-02;1.272115e-02;7.038665e-04;3.408773e+01;-7.170983e+00;-6.155166e+00;3.454387e+00;0;0;0;0;0;0;8.689166e+02;1.119064e+03;-201;1.817143e+03;-201;2.845924e+03;-201
'P0038_0090';0.010000;3.449662e-02;-1.272268e+01;2.881912e+01;5.552431e-02;1.309054e-02;1.927102e-03;3.303094e+01;-2.157024e+00;-8.334152e+00;2.365737e+00;0;0;0;0;0;0;8.768152e+02;1.351662e+03;-201;1.791391e+03;-201;2.876219e+03;-201
'P0038_0090';0.020000;3.036219e-02;-1.612405e+01;3.076031e+01;6.076756e-02;1.006728e-02;2.921163e-03;3.144199e+01;7.231140e+00;-5.753572e+00;-1.111465e+00;0;0;0;0;0;0;8.282112e+02;1.501903e+03;-201;1.710924e+03;-201;2.802009e+03;-201
'P0038_0090';0.030000;2.709641e-02;-1.995582e+01;3.471859e+01;6.280769e-02;6.241152e-03;2.818121e-03;3.065957e+01;1.719312e+01;-3.798000e+00;-4.331862e+00;0;0;0;0;0;0;6.788088e+02;1.649570e+03;-201;1.581394e+03;-201;2.533153e+03;-201
'P0038_0090';0.040000;2.653597e-02;-2.275244e+01;3.731569e+01;6.718794e-02;8.879323e-03;1.951361e-03;3.137560e+01;2.141673e+01;-1.474274e+00;-5.508854e+00;0;0;0;0;0;0;5.488522e+02;1.631086e+03;-201;1.518526e+03;-201;2.534214e+03;-201
'P0038_0090';0.050000;2.581201e-02;-2.375177e+01;4.063268e+01;7.691842e-02;1.199668e-02;1.252817e-03;3.308946e+01;2.199673e+01;-3.272312e+00;-6.646648e+00;0;0;0;0;0;0;5.524744e+02;1.642214e+03;-201;1.518168e+03;-201;2.546085e+03;-201
'P0038_0090';0.060000;2.565209e-02;-2.449217e+01;4.074778e+01;8.476623e-02;1.156510e-02;8.804112e-04;3.446568e+01;2.018482e+01;-3.976882e+00;-9.080150e+00;0;0;0;0;0;0;6.848186e+02;1.560644e+03;-201;1.644435e+03;-201;2.793885e+03;-201
'P0038_0090';0.070000;2.515656e-02;-2.535616e+01;4.057370e+01;9.192073e-02;5.368777e-03;1.032220e-03;3.500891e+01;2.011378e+01;-4.639328e+00;-1.363778e+01;0;0;0;0;0;0;8.051848e+02;1.491457e+03;-201;1.721136e+03;-201;2.800815e+03;-201
'P0038_0090';0.080000;2.512312e-02;-2.603123e+01;4.010315e+01;8.614877e-02;2.870454e-03;1.161378e-03;3.488900e+01;2.046431e+01;-5.472115e+00;-1.232743e+01;0;0;0;0;0;0;8.150545e+02;1.374366e+03;-201;1.734304e+03;-201;2.761813e+03;-201
'P0038_0090';0.090000;2.515068e-02;-2.634913e+01;4.075058e+01;8.360133e-02;-1.553761e-03;1.521898e-03;3.465142e+01;2.209270e+01;-4.911947e+00;-1.343729e+01;0;0;0;0;0;0;8.589549e+02;1.444952e+03;-201;1.662465e+03;-201;2.615179e+03;-201
'P0038_0090';0.100000;2.727793e-02;-2.502446e+01;3.840279e+01;7.244366e-02;-2.635292e-03;1.595597e-03;3.516846e+01;1.812250e+01;-3.097000e+00;-8.726647e+00;0;0;0;0;0;0;8.359675e+02;1.418998e+03;-201;1.643667e+03;-201;2.531730e+03;-201
'P0038_0090';0.110000;3.000796e-02;-2.213009e+01;3.154737e+01;7.724891e-02;-6.304819e-03;1.637893e-03;3.433040e+01;1.052528e+01;1.005990e+00;-8.613833e+00;0;0;0;0;0;0;8.531647e+02;1.381178e+03;-201;1.722292e+03;-201;2.576011e+03;-201
'P0038_0090';0.120000;3.253293e-02;-1.914903e+01;2.558439e+01;6.702010e-02;-7.945643e-03;1.592498e-03;3.355048e+01;3.957174e+00;5.702324e+00;-6.384992e+00;0;0;0;0;0;0;8.024042e+02;1.213521e+03;-201;1.808349e+03;-201;2.659273e+03;-201
