name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0173_0299';0.000000;2.703357e-02;-5.743349e+00;1.389183e+01;4.226860e-02;3.441312e-03;7.693340e-04;1.599230e+01;-5.285983e-01;3.127364e+00;-5.937540e+00;0;0;0;0;0;0;8.338968e+02;1.373415e+03;-201;1.810006e+03;-201;2.735248e+03;-201
'P0173_0299';0.010000;2.725982e-02;-4.904260e+00;1.491125e+01;3.618124e-02;1.209021e-02;1.564889e-03;1.518268e+01;-1.949422e+00;2.610675e+00;-5.109772e+00;0;0;0;0;0;0;8.952737e+02;1.353884e+03;-201;1.848390e+03;-201;2.722493e+03;-201
'P0173_0299';0.020000;2.757245e-02;-3.767672e+00;1.414985e+01;3.608559e-02;1.367297e-02;1.985970e-03;1.391601e+01;-4.673231e+00;3.217530e-01;-7.232914e+00;0;0;0;0;0;0;8.974119e+02;1.333666e+03;-201;1.806771e+03;-201;2.643531e+03;-201
'P0173_0299';0.030000;2.407752e-02;-4.469903e+00;1.276387e+01;2.692611e-02;1.519472e-02;1.635685e-03;1.207376e+01;-1.564512e+00;6.903654e+00;-5.136775e+00;0;0;0;0;0;0;8.499167e+02;1.401326e+03;-201;1.811811e+03;-201;2.643719e+03;-201
'P0173_0299';0.040000;2.486234e-02;-5.054932e+00;1.224050e+01;2.776478e-02;1.065111e-02;1.245936e-03;1.249265e+01;-1.138560e+00;8.843176e+00;-5.717881e+00;0;0;0;0;0;0;7.829411e+02;1.440085e+03;-201;1.717299e+03;-201;2.603500e+03;-201
'P0173_0299';0.050000;2.464173e-02;-5.538219e+00;1.276395e+01;2.122010e-02;1.304884e-02;1.239175e-03;1.315438e+01;4.980199e-02;1.296573e+01;-2.734267e+00;0;0;0;0;0;0;7.852847e+02;1.412431e+03;-201;1.712032e+03;-201;2.619792e+03;-201
'P0173_0299';0.060000;2.581226e-02;-3.210571e+00;1.124100e+01;2.017660e-02;1.943353e-02;1.256385e-03;1.220798e+01;-3.707534e+00;9.327073e+00;5.644684e-01;0;0;0;0;0;0;8.049296e+02;1.346138e+03;-201;1.690879e+03;-201;2.607271e+03;-201
'P0173_0299';0.070000;2.828834e-02;-1.692287e+00;9.102988e+00;3.933972e-02;1.665881e-02;1.492276e-03;1.060602e+01;-7.258028e+00;4.218111e+00;-3.179322e+00;0;0;0;0;0;0;8.508970e+02;1.274642e+03;-201;1.757412e+03;-201;2.651017e+03;-201
'P0173_0299';0.080000;3.311047e-02;-1.024650e+00;7.605034e+00;6.341942e-02;1.450195e-02;1.677615e-03;9.679006e+00;-8.564998e+00;-2.364714e+00;-5.168784e+00;0;0;0;0;0;0;6.670634e+02;1.415160e+03;-201;1.576358e+03;-201;2.466159e+03;-201
'P0173_0299';0.090000;3.339167e-02;-1.500730e+00;8.534205e+00;6.853043e-02;1.546825e-02;1.989557e-03;9.946259e+00;-8.720605e+00;-5.540143e+00;-7.453880e+00;0;0;0;0;0;0;6.948411e+02;1.417254e+03;-201;1.579857e+03;-201;2.463533e+03;-201
