name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0086_0193';0.000000;1.099948e-02;-1.036934e+01;1.910982e+01;2.617178e-02;2.240796e-02;2.187598e-04;1.095738e+01;1.330479e+01;7.262283e+00;7.204228e+00;0;0;0;0;0;0;8.596276e+02;1.332878e+03;-201;1.751206e+03;-201;2.611440e+03;-201
'P0086_0193';0.010000;1.236244e-02;-7.236097e+00;1.416303e+01;3.011359e-02;2.024862e-02;3.740953e-04;7.738833e+00;1.033885e+01;5.941634e+00;4.375380e+00;0;0;0;0;0;0;8.333896e+02;1.381047e+03;-201;1.742391e+03;-201;2.590576e+03;-201
'P0086_0193';0.020000;1.297986e-02;-5.951746e+00;1.144463e+01;2.940372e-02;2.262987e-02;5.781045e-04;5.736301e+00;1.002552e+01;6.564938e+00;6.453578e+00;0;0;0;0;0;0;8.386608e+02;1.508853e+03;-201;1.686339e+03;-201;2.555516e+03;-201
'P0086_0193';0.030000;1.285249e-02;-6.170605e+00;1.196206e+01;3.084929e-02;1.974331e-02;5.437432e-04;5.258156e+00;1.172061e+01;6.636415e+00;3.502491e+00;0;0;0;0;0;0;6.845239e+02;1.490115e+03;-201;1.528724e+03;-201;2.410089e+03;-201
'P0086_0193';0.040000;1.211153e-02;-8.531669e+00;1.512568e+01;2.124144e-02;2.184054e-02;5.901703e-04;7.163930e+00;1.487637e+01;1.047379e+01;7.019773e+00;0;0;0;0;0;0;7.171658e+02;1.454383e+03;-201;1.537048e+03;-201;2.424756e+03;-201
'P0086_0193';0.050000;1.184651e-02;-9.404469e+00;1.619236e+01;2.167264e-02;1.986014e-02;5.534732e-04;8.365655e+00;1.477207e+01;1.057933e+01;4.487427e+00;0;0;0;0;0;0;6.984803e+02;1.480057e+03;-201;1.568396e+03;-201;2.441321e+03;-201
'P0086_0193';0.060000;1.156077e-02;-9.199733e+00;1.601873e+01;1.490538e-02;1.868139e-02;5.271556e-04;7.643774e+00;1.393301e+01;9.888734e+00;6.835206e+00;0;0;0;0;0;0;7.946854e+02;1.495066e+03;-201;1.701061e+03;-201;2.593668e+03;-201
'P0086_0193';0.070000;1.126120e-02;-8.233079e+00;1.456958e+01;1.872523e-02;1.991523e-02;4.585015e-04;6.664879e+00;1.303767e+01;8.140134e+00;4.705162e+00;0;0;0;0;0;0;7.875051e+02;1.485842e+03;-201;1.708550e+03;-201;2.586059e+03;-201
'P0086_0193';0.080000;1.139392e-02;-6.191742e+00;1.255855e+01;2.600941e-02;2.070660e-02;4.335154e-04;4.888300e+00;1.210898e+01;7.941578e+00;3.736338e+00;0;0;0;0;0;0;8.669722e+02;1.385544e+03;-201;1.763102e+03;-201;2.634171e+03;-201
'P0086_0193';0.090000;1.189641e-02;-6.641390e+00;1.305989e+01;3.607496e-02;2.248752e-02;4.698340e-04;6.183050e+00;1.343128e+01;1.143230e+01;2.484058e+00;0;0;0;0;0;0;9.343069e+02;1.448444e+03;-201;1.818787e+03;-201;2.708217e+03;-201
'P0086_0193';0.100000;1.231221e-02;-7.303894e+00;1.467288e+01;4.164767e-02;2.143955e-02;5.865098e-04;7.140985e+00;1.391186e+01;1.155612e+01;7.306662e-01;0;0;0;0;0;0;7.728088e+02;1.539440e+03;-201;1.617830e+03;-201;2.523557e+03;-201
