name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0372_0572';0.000000;7.195622e-03;-2.938263e+00;1.113492e+01;5.572562e-02;2.886182e-02;5.048224e-05;2.865222e+00;1.146526e+01;8.210442e-01;1.075489e+00;0;0;0;0;0;0;8.705942e+02;1.639579e+03;-201;1.645871e+03;-201;2.631623e+03;-201
'P0372_0572';0.010000;7.320528e-03;-2.194847e+00;1.005675e+01;4.350689e-02;3.009694e-02;1.015649e-04;1.147519e+00;9.950411e+00;2.240195e+00;1.705494e+00;0;0;0;0;0;0;8.508389e+02;1.415640e+03;-201;1.717638e+03;-201;2.636206e+03;-201
'P0372_0572';0.020000;7.590717e-03;-5.476031e-01;7.380070e+00;3.377329e-02;3.450598e-02;1.586690e-04;-1.667131e+00;7.943211e+00;6.879538e+00;2.726427e+00;0;0;0;0;0;0;8.763565e+02;1.164432e+03;-201;1.791169e+03;-201;2.663867e+03;-201
'P0372_0572';0.030000;7.355654e-03;-1.608732e+00;9.155124e+00;3.754439e-02;3.389205e-02;1.746045e-04;-1.393440e+00;1.059547e+01;6.932778e+00;2.683500e+00;0;0;0;0;0;0;9.001092e+02;1.193252e+03;-201;1.843818e+03;-201;2.665339e+03;-201
'P0372_0572';0.040000;7.172859e-03;-2.766624e+00;1.075377e+01;4.126145e-02;3.316085e-02;1.746332e-04;-5.632915e-01;1.225060e+01;8.165456e+00;4.982929e+00;0;0;0;0;0;0;9.389647e+02;1.289858e+03;-201;1.879938e+03;-201;2.735931e+03;-201
'P0372_0572';0.050000;7.029095e-03;-4.591515e+00;1.311837e+01;3.322841e-02;2.790214e-02;1.663627e-04;1.094891e+00;1.370295e+01;7.167255e+00;6.342600e+00;0;0;0;0;0;0;7.575246e+02;1.348941e+03;-201;1.710356e+03;-201;2.544393e+03;-201
'P0372_0572';0.060000;7.120763e-03;-3.283833e+00;1.128298e+01;3.586270e-02;2.488891e-02;1.611136e-04;2.133747e-01;1.237944e+01;7.880127e+00;5.821599e+00;0;0;0;0;0;0;7.183638e+02;1.385151e+03;-201;1.618908e+03;-201;2.542911e+03;-201
'P0372_0572';0.070000;7.373005e-03;-1.428795e+00;8.694121e+00;3.794936e-02;2.691833e-02;1.590100e-04;-1.066399e+00;1.022910e+01;7.700905e+00;3.782565e+00;0;0;0;0;0;0;7.069592e+02;1.292039e+03;-201;1.593106e+03;-201;2.513841e+03;-201
'P0372_0572';0.080000;7.415398e-03;1.938473e-01;6.441566e+00;4.923658e-02;3.063210e-02;1.580656e-04;-1.564862e+00;8.010760e+00;5.588511e+00;3.000900e+00;0;0;0;0;0;0;9.157614e+02;1.296331e+03;-201;1.828667e+03;-201;2.773797e+03;-201
'P0372_0572';0.090000;7.355930e-03;7.863722e-01;6.278959e+00;4.808385e-02;3.527742e-02;1.401132e-04;-2.120010e+00;6.920477e+00;6.801989e+00;2.933839e+00;0;0;0;0;0;0;9.648464e+02;1.170913e+03;-201;1.881050e+03;-201;2.771162e+03;-201
'P0372_0572';0.100000;7.138626e-03;-1.036889e+00;7.987696e+00;4.408180e-02;3.428381e-02;1.594924e-04;-5.350333e-01;8.325936e+00;5.807363e+00;2.973505e+00;0;0;0;0;0;0;9.512065e+02;1.170633e+03;-201;1.880695e+03;-201;2.744238e+03;-201
'P0372_0572';0.110000;6.991767e-03;-3.451576e+00;1.203874e+01;3.746496e-02;3.749515e-02;1.633047e-04;3.116100e-01;1.166797e+01;8.216914e+00;6.412617e+00;0;0;0;0;0;0;9.149542e+02;1.081872e+03;-201;1.848752e+03;-201;2.701203e+03;-201
'P0372_0572';0.120000;6.982628e-03;-5.575003e+00;1.370125e+01;3.653064e-02;3.471075e-02;1.843764e-04;1.799069e+00;1.512057e+01;7.874882e+00;7.547018e+00;0;0;0;0;0;0;8.914277e+02;1.095438e+03;-201;1.862326e+03;-201;2.704546e+03;-201
'P0372_0572';0.130000;7.115433e-03;-5.749414e+00;1.440691e+01;2.820108e-02;4.280596e-02;1.790839e-04;1.762531e+00;1.488298e+01;1.183785e+01;1.361317e+01;0;0;0;0;0;0;9.392241e+02;1.054797e+03;-201;1.907370e+03;-201;2.734712e+03;-201
'P0372_0572';0.140000;7.359557e-03;-5.037388e+00;1.324464e+01;2.655298e-02;3.969179e-02;1.755932e-04;1.314517e+00;1.394861e+01;1.084385e+01;1.416640e+01;0;0;0;0;0;0;9.296245e+02;1.044619e+03;-201;1.877217e+03;-201;2.692601e+03;-201
'P0372_0572';0.150000;7.281770e-03;-5.241953e+00;1.508418e+01;1.780690e-02;4.322917e-02;1.582734e-04;5.447179e-01;1.214430e+01;1.013729e+01;1.588800e+01;0;0;0;0;0;0;9.201115e+02;1.084171e+03;-201;1.839650e+03;-201;2.647144e+03;-201
'P0372_0572';0.160000;7.144563e-03;-3.973699e+00;1.382805e+01;2.242971e-02;3.778764e-02;1.488188e-04;-1.121214e+00;1.058296e+01;5.783585e+00;1.215402e+01;0;0;0;0;0;0;8.693751e+02;1.213276e+03;-201;1.772337e+03;-201;2.612038e+03;-201
'P0372_0572';0.170000;6.965982e-03;-2.472292e+00;1.069448e+01;2.436247e-02;3.769713e-02;1.531324e-04;-1.405868e+00;7.968127e+00;3.480102e+00;7.234043e+00;0;0;0;0;0;0;8.731355e+02;1.343299e+03;-201;1.769512e+03;-201;2.608066e+03;-201
'P0372_0572';0.180000;7.560354e-03;-1.530718e+00;9.313436e+00;2.515999e-02;3.717205e-02;1.840746e-04;-1.053034e-01;6.483892e+00;2.620548e+00;6.875857e+00;0;0;0;0;0;0;8.924199e+02;1.385950e+03;-201;1.747873e+03;-201;2.616190e+03;-201
'P0372_0572';0.190000;8.461191e-03;-2.853699e+00;1.096169e+01;3.724612e-02;3.506015e-02;2.392770e-04;3.382743e+00;6.637049e+00;9.127254e-01;4.999917e+00;0;0;0;0;0;0;9.162852e+02;1.293705e+03;-201;1.756450e+03;-201;2.609283e+03;-201
