name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0041_0096';0.000000;9.754051e-03;-1.180701e+01;2.089080e+01;2.349059e-02;2.425949e-03;1.482097e-04;1.141097e+01;1.286536e+01;7.606972e+00;-1.826084e+00;0;0;0;0;0;0;4.461570e+02;1.140437e+03;-201;1.499186e+03;-201;2.450372e+03;-201
'P0041_0096';0.010000;1.003128e-02;-1.237893e+01;2.188628e+01;2.175116e-02;1.085962e-02;3.712544e-04;1.237376e+01;1.370164e+01;7.510624e+00;2.172109e+00;0;0;0;0;0;0;4.470138e+02;1.241738e+03;-201;1.484555e+03;-201;2.450564e+03;-201
'P0041_0096';0.020000;9.885273e-03;-1.267261e+01;2.336140e+01;1.626350e-02;1.890244e-02;6.044380e-04;1.177955e+01;1.418795e+01;7.302842e+00;5.071673e+00;0;0;0;0;0;0;4.435747e+02;1.330164e+03;-201;1.432998e+03;-201;2.375665e+03;-201
'P0041_0096';0.030000;9.623487e-03;-1.144464e+01;2.179608e+01;2.872945e-02;2.047963e-02;6.767758e-04;1.116092e+01;1.324709e+01;7.400726e+00;7.326607e+00;0;0;0;0;0;0;5.732138e+02;1.439312e+03;-201;1.501488e+03;-201;2.438795e+03;-201
'P0041_0096';0.040000;9.396006e-03;-9.671948e+00;1.874416e+01;4.281071e-02;1.862563e-02;5.636283e-04;9.713035e+00;1.267902e+01;6.694813e+00;5.591768e+00;0;0;0;0;0;0;5.647155e+02;1.432010e+03;-201;1.506029e+03;-201;2.421217e+03;-201
'P0041_0096';0.050000;9.635359e-03;-9.679420e+00;1.720674e+01;4.739851e-02;1.883199e-02;5.147759e-04;1.033559e+01;1.355489e+01;7.243599e+00;7.345484e+00;0;0;0;0;0;0;5.618251e+02;1.447831e+03;-201;1.540372e+03;-201;2.414888e+03;-201
'P0041_0096';0.060000;1.004088e-02;-1.006265e+01;1.682972e+01;4.418227e-02;1.851399e-02;4.652202e-04;1.068964e+01;1.407430e+01;7.740831e+00;5.566438e+00;0;0;0;0;0;0;5.360889e+02;1.485853e+03;-201;1.528315e+03;-201;2.418409e+03;-201
'P0041_0096';0.070000;1.020891e-02;-1.075097e+01;1.807636e+01;3.754547e-02;1.770008e-02;4.678156e-04;1.131109e+01;1.459897e+01;8.373029e+00;2.987216e+00;0;0;0;0;0;0;6.740973e+02;1.543955e+03;-201;1.615430e+03;-201;2.468712e+03;-201
'P0041_0096';0.080000;1.011373e-02;-1.048156e+01;1.799486e+01;4.172611e-02;1.644201e-02;3.825286e-04;1.111367e+01;1.557577e+01;7.173939e+00;1.034497e-01;0;0;0;0;0;0;7.927303e+02;1.657877e+03;-201;1.670279e+03;-201;2.543164e+03;-201
'P0041_0096';0.090000;1.001195e-02;-8.977455e+00;1.668541e+01;3.881204e-02;1.998748e-02;3.640383e-04;9.266784e+00;1.211701e+01;6.019651e+00;7.774787e-01;0;0;0;0;0;0;8.318011e+02;1.498906e+03;-201;1.708019e+03;-201;2.575138e+03;-201
