name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0171_0297';0.000000;3.951174e-02;-1.681892e+01;2.517360e+01;7.129906e-02;-1.301358e-02;1.632004e-03;2.808265e+01;9.901401e+00;1.870059e+00;-6.267715e+00;0;0;0;0;0;0;7.798309e+02;1.233744e+03;-201;1.700423e+03;-201;2.595662e+03;-201
'P0171_0297';0.010000;3.784136e-02;-1.672113e+01;2.677676e+01;6.552208e-02;-7.070316e-03;3.197765e-03;2.766166e+01;8.767828e+00;1.803888e+00;-5.290474e+00;0;0;0;0;0;0;7.952319e+02;1.214151e+03;-201;1.703617e+03;-201;2.619548e+03;-201
'P0171_0297';0.020000;3.661579e-02;-1.523208e+01;2.547783e+01;5.896957e-02;-1.669748e-03;5.134841e-03;2.783032e+01;5.600927e+00;-1.480970e+00;-6.510596e+00;0;0;0;0;0;0;8.088599e+02;1.245383e+03;-201;1.709172e+03;-201;2.633547e+03;-201
'P0171_0297';0.030000;3.350562e-02;-1.499728e+01;2.467459e+01;6.220482e-02;-1.842815e-03;4.337605e-03;2.653297e+01;5.916669e+00;-1.701686e+00;-7.995220e+00;0;0;0;0;0;0;8.134948e+02;1.288767e+03;-201;1.725300e+03;-201;2.600937e+03;-201
'P0171_0297';0.040000;3.250886e-02;-1.469534e+01;2.409989e+01;6.636488e-02;-1.018722e-03;4.303898e-03;2.577419e+01;4.786016e+00;-6.696251e-01;-1.060554e+01;0;0;0;0;0;0;8.255047e+02;1.261529e+03;-201;1.737526e+03;-201;2.608106e+03;-201
'P0171_0297';0.050000;3.097863e-02;-1.524422e+01;2.616032e+01;7.626259e-02;-3.065517e-03;3.805346e-03;2.414874e+01;6.563871e+00;2.815259e+00;-1.126867e+01;0;0;0;0;0;0;8.225392e+02;1.213511e+03;-201;1.753318e+03;-201;2.649491e+03;-201
'P0171_0297';0.060000;3.141841e-02;-1.597626e+01;2.598954e+01;7.979868e-02;-3.400712e-03;4.527295e-03;2.589775e+01;7.610981e+00;4.265446e+00;-8.519855e+00;0;0;0;0;0;0;8.222043e+02;1.211604e+03;-201;1.754926e+03;-201;2.629286e+03;-201
'P0171_0297';0.070000;2.935644e-02;-1.468470e+01;2.377900e+01;7.398070e-02;-4.375368e-03;4.743712e-03;2.534077e+01;9.467637e+00;1.751042e+00;-8.096004e+00;0;0;0;0;0;0;7.917178e+02;1.318610e+03;-201;1.722537e+03;-201;2.590177e+03;-201
'P0171_0297';0.080000;2.773146e-02;-1.615413e+01;2.558721e+01;6.754899e-02;-1.665036e-03;4.577459e-03;2.664245e+01;1.247947e+01;1.819922e+00;-4.924675e+00;0;0;0;0;0;0;8.009863e+02;1.367610e+03;-201;1.716979e+03;-201;2.608338e+03;-201
'P0171_0297';0.090000;2.471415e-02;-1.500219e+01;2.544128e+01;5.796808e-02;-4.466520e-03;4.278262e-03;2.393116e+01;1.271280e+01;5.812814e-01;-6.733791e+00;0;0;0;0;0;0;7.939583e+02;1.348330e+03;-201;1.707067e+03;-201;2.644602e+03;-201
'P0171_0297';0.100000;2.455457e-02;-1.616361e+01;2.489126e+01;5.461869e-02;-6.949150e-03;3.385271e-03;2.522916e+01;1.274649e+01;2.693567e+00;-5.145663e+00;0;0;0;0;0;0;8.070693e+02;1.378147e+03;-201;1.758799e+03;-201;2.616744e+03;-201
'P0171_0297';0.110000;2.356878e-02;-1.504434e+01;2.376061e+01;4.518604e-02;-5.463277e-03;2.822011e-03;2.386716e+01;1.139088e+01;1.719241e+00;-6.727010e+00;0;0;0;0;0;0;7.849011e+02;1.389688e+03;-201;1.728561e+03;-201;2.566023e+03;-201
'P0171_0297';0.120000;2.277109e-02;-1.517855e+01;2.295546e+01;3.840291e-02;2.498443e-03;2.059520e-03;2.359125e+01;1.203746e+01;4.784088e+00;-4.149216e+00;0;0;0;0;0;0;7.729024e+02;1.428520e+03;-201;1.712212e+03;-201;2.541104e+03;-201
'P0171_0297';0.130000;2.148096e-02;-1.420476e+01;2.295367e+01;3.471217e-02;4.775243e-03;1.887919e-03;2.243592e+01;1.137156e+01;4.179683e+00;-6.202830e+00;0;0;0;0;0;0;7.703203e+02;1.346505e+03;-201;1.692322e+03;-201;2.599846e+03;-201
'P0171_0297';0.140000;1.985054e-02;-1.398718e+01;2.201649e+01;3.522148e-02;4.033618e-03;1.727889e-03;2.245520e+01;1.084645e+01;6.581978e+00;-4.530567e+00;0;0;0;0;0;0;7.809448e+02;1.307895e+03;-201;1.704012e+03;-201;2.616992e+03;-201
