name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0238_0384';0.000000;8.830202e-03;-1.769303e-01;8.818718e+00;7.661110e-02;2.514955e-02;2.337780e-04;3.174931e-01;3.162000e+00;-1.052928e+01;-7.284059e+00;0;0;0;0;0;0;9.256374e+02;1.245454e+03;-201;1.793787e+03;-201;2.601949e+03;-201
'P0238_0384';0.010000;1.120728e-02;-3.451450e+00;1.202342e+01;7.729220e-02;1.587404e-02;4.770784e-04;7.915168e+00;1.553303e+00;-1.105482e+01;-7.637928e+00;0;0;0;0;0;0;8.976789e+02;1.363736e+03;-201;1.785023e+03;-201;2.631625e+03;-201
'P0238_0384';0.020000;1.454298e-02;-6.097311e+00;1.517537e+01;8.774409e-02;1.102131e-02;7.360929e-04;1.520062e+01;-9.741198e-01;-1.161446e+01;-8.465451e+00;0;0;0;0;0;0;9.071341e+02;1.485647e+03;-201;1.768395e+03;-201;2.632378e+03;-201
'P0238_0384';0.030000;1.687111e-02;-7.091659e+00;1.542701e+01;9.583741e-02;1.418254e-02;8.489077e-04;1.785780e+01;-1.833018e+00;-7.154415e+00;-5.789607e+00;0;0;0;0;0;0;7.451580e+02;1.540591e+03;-201;1.604037e+03;-201;2.450615e+03;-201
'P0238_0384';0.040000;1.967736e-02;-6.453205e+00;1.698304e+01;9.305785e-02;1.943227e-02;9.595877e-04;1.871253e+01;-3.564395e+00;-7.304916e+00;-6.816108e+00;0;0;0;0;0;0;7.069520e+02;1.526925e+03;-201;1.524119e+03;-201;2.408414e+03;-201
'P0238_0384';0.050000;2.247314e-02;-5.593164e+00;1.601103e+01;8.592525e-02;1.766264e-02;1.158411e-03;2.015726e+01;-5.264383e+00;-7.208027e+00;-4.611084e+00;0;0;0;0;0;0;6.488812e+02;1.461224e+03;-201;1.489386e+03;-201;2.380208e+03;-201
'P0238_0384';0.060000;2.544569e-02;-3.734692e+00;1.304563e+01;9.594978e-02;2.601119e-02;1.451738e-03;1.865045e+01;-9.164279e+00;-7.737303e+00;-3.939650e+00;0;0;0;0;0;0;8.375466e+02;1.303440e+03;-201;1.693661e+03;-201;2.554051e+03;-201
'P0238_0384';0.070000;2.896199e-02;-2.931446e+00;8.543046e+00;1.172935e-01;2.295609e-02;1.648140e-03;1.716689e+01;-1.192494e+01;-4.174976e+00;-2.519594e+00;0;0;0;0;0;0;8.937781e+02;1.192314e+03;-201;1.791509e+03;-201;2.581031e+03;-201
'P0238_0384';0.080000;3.205156e-02;-1.821569e+00;7.923962e+00;1.231333e-01;2.499642e-02;1.814318e-03;1.485710e+01;-1.423100e+01;-1.524054e-01;-4.196996e+00;0;0;0;0;0;0;9.133106e+02;1.122401e+03;-201;1.838277e+03;-201;2.637113e+03;-201
'P0238_0384';0.090000;3.482919e-02;-1.652804e+00;7.712988e+00;1.170207e-01;1.540682e-02;1.800816e-03;1.361039e+01;-1.263430e+01;5.998878e+00;-3.039287e+00;0;0;0;0;0;0;8.988727e+02;1.183490e+03;-201;1.820106e+03;-201;2.664803e+03;-201
