name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0031_0081';0.000000;1.244216e-01;-3.768705e+00;2.126356e+01;3.881529e-02;1.873179e-02;2.110756e-03;1.623777e+01;-2.632169e+01;-3.553016e+01;-4.420888e+01;4.269947e+01;0;0;1.331499e+01;-4.986701e+00;2.542358e+01;8.714016e+02;1.382753e+03;1.448065e+01;1.683114e+03;3.033242e+00;2.514713e+03;-1.592963e+01
'P0031_0081';0.010000;1.243280e-01;-3.825600e+00;2.142436e+01;4.261331e-02;1.750531e-02;4.216515e-03;1.637451e+01;-2.699149e+01;-3.438127e+01;-4.299466e+01;4.272881e+01;1.609373e-03;3.570878e-01;1.310975e+01;-3.397753e+00;2.531114e+01;8.728457e+02;1.309969e+03;1.292609e+01;1.693631e+03;1.908241e+00;2.533540e+03;-1.578281e+01
'P0031_0081';0.020000;1.228331e-01;-3.842214e+00;2.129140e+01;5.492469e-02;1.265230e-02;6.468943e-03;1.603739e+01;-2.877555e+01;-3.342959e+01;-4.129718e+01;4.275175e+01;1.609373e-03;3.570878e-01;1.284468e+01;-2.268619e+00;2.524307e+01;8.761957e+02;1.238772e+03;-5.911081e+01;1.708715e+03;-6.620629e+01;2.559221e+03;-7.745193e+01
'P0031_0081';0.030000;1.185881e-01;-3.833202e+00;1.954897e+01;5.634338e-02;6.332220e-03;7.958090e-03;1.473394e+01;-2.934065e+01;-3.091085e+01;-4.007998e+01;0;0;0;0;0;0;8.806177e+02;1.185195e+03;-1.305177e+02;1.717529e+03;-1.340105e+02;2.549464e+03;-1.391840e+02
'P0031_0081';0.040000;1.107421e-01;-4.424845e+00;1.616922e+01;5.809234e-02;2.415357e-03;9.086861e-03;1.360916e+01;-2.731664e+01;-2.698655e+01;-3.655310e+01;0;0;0;0;0;0;9.152451e+02;1.218291e+03;-201;1.807500e+03;-201;2.720876e+03;-201
'P0031_0081';0.050000;1.001910e-01;-5.212583e+00;1.314382e+01;5.204348e-02;-2.368248e-03;8.948709e-03;1.306057e+01;-2.301926e+01;-2.165990e+01;-3.405888e+01;0;0;0;0;0;0;9.177303e+02;1.199922e+03;-201;1.835570e+03;-201;2.727763e+03;-201
'P0031_0081';0.060000;8.447585e-02;-5.911241e+00;1.253773e+01;6.453665e-02;-5.751781e-03;9.212005e-03;1.458542e+01;-1.952222e+01;-1.679503e+01;-3.193603e+01;0;0;0;0;0;0;9.107524e+02;1.311944e+03;-201;1.791102e+03;-201;2.662960e+03;-201
'P0031_0081';0.070000;6.838468e-02;-8.099729e+00;1.526549e+01;6.786751e-02;-7.604927e-03;8.227127e-03;1.836747e+01;-1.794097e+01;-1.324722e+01;-3.049526e+01;0;0;0;0;0;0;7.153357e+02;1.383477e+03;-201;1.532632e+03;-201;2.318947e+03;-201
'P0031_0081';0.080000;5.378436e-02;-1.042805e+01;1.931804e+01;6.341672e-02;-2.789580e-03;7.557119e-03;2.165818e+01;-1.409766e+01;-8.804204e+00;-2.792805e+01;0;0;0;0;0;0;5.636415e+02;1.599453e+03;-201;1.399836e+03;-201;2.196959e+03;-201
'P0031_0081';0.090000;4.827966e-02;-1.320319e+01;2.245182e+01;4.161273e-02;2.381573e-03;4.613737e-03;2.445503e+01;-1.038220e+01;-9.015587e+00;-3.092080e+01;0;0;0;0;0;0;3.997012e+02;1.574202e+03;-201;1.247878e+03;-201;2.066326e+03;-201
