name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0218_0355';0.000000;1.737519e-02;-6.917404e+00;9.756310e+00;3.432520e-02;1.383604e-02;5.018749e-04;1.662482e+01;3.776565e-01;4.336957e+00;9.175136e-01;0;0;0;0;0;0;8.129356e+02;1.370143e+03;-201;1.793746e+03;-201;2.516391e+03;-201
'P0218_0355';0.010000;1.792875e-02;-9.327743e+00;1.355615e+01;2.931546e-02;1.168941e-02;1.079103e-03;1.738325e+01;4.251296e+00;5.062251e+00;2.326349e+00;0;0;0;0;0;0;8.232355e+02;1.281003e+03;-201;1.788639e+03;-201;2.536079e+03;-201
'P0218_0355';0.020000;1.846926e-02;-1.102684e+01;1.429630e+01;3.560709e-02;1.356116e-02;1.625575e-03;1.787958e+01;9.006370e+00;6.290031e+00;3.997772e+00;0;0;0;0;0;0;8.551540e+02;1.233733e+03;-201;1.819061e+03;-201;2.539417e+03;-201
'P0218_0355';0.030000;1.821489e-02;-1.281346e+01;1.698544e+01;2.345613e-02;1.292556e-02;1.639220e-03;1.904360e+01;1.122820e+01;7.606211e+00;3.617522e+00;0;0;0;0;0;0;8.436543e+02;1.238708e+03;-201;1.834434e+03;-201;2.532470e+03;-201
'P0218_0355';0.040000;1.787972e-02;-1.412307e+01;1.738629e+01;1.162134e-02;1.234019e-02;1.537193e-03;2.051555e+01;1.278731e+01;7.402050e+00;3.765725e+00;0;0;0;0;0;0;8.479998e+02;1.284497e+03;-201;1.876715e+03;-201;2.505140e+03;-201
'P0218_0355';0.050000;1.777130e-02;-1.437412e+01;1.955906e+01;-8.427817e-04;1.501227e-02;1.483696e-03;2.180738e+01;1.122401e+01;7.529927e+00;5.602870e+00;0;0;0;0;0;0;8.789479e+02;1.260340e+03;-201;1.945412e+03;-201;2.469640e+03;-201
'P0218_0355';0.060000;1.798964e-02;-1.349182e+01;1.887473e+01;1.209493e-02;1.374125e-02;1.396356e-03;2.189030e+01;7.973812e+00;6.644125e+00;5.376812e+00;0;0;0;0;0;0;8.870718e+02;1.211134e+03;-201;1.942854e+03;-201;2.529995e+03;-201
'P0218_0355';0.070000;1.847071e-02;-1.059461e+01;1.373715e+01;4.116510e-02;1.618454e-02;1.388737e-03;2.067758e+01;4.689261e+00;5.224554e+00;2.752386e+00;0;0;0;0;0;0;9.045801e+02;1.175408e+03;-201;1.960004e+03;-201;2.601156e+03;-201
'P0218_0355';0.080000;1.936453e-02;-1.099113e+01;1.188456e+01;4.700473e-02;8.718050e-03;1.419695e-03;2.193990e+01;4.537431e+00;3.705010e+00;-2.670288e-01;0;0;0;0;0;0;8.301215e+02;1.262838e+03;-201;1.833483e+03;-201;2.617902e+03;-201
'P0218_0355';0.090000;1.950708e-02;-1.083443e+01;1.189721e+01;3.866245e-02;9.488221e-03;1.508042e-03;2.254165e+01;4.803766e+00;3.980473e+00;9.745997e-01;0;0;0;0;0;0;6.697152e+02;1.387492e+03;-201;1.626906e+03;-201;2.454338e+03;-201
'P0218_0355';0.100000;2.005005e-02;-1.247291e+01;1.614713e+01;2.908731e-02;1.363840e-02;1.643355e-03;2.384624e+01;6.866850e+00;4.903975e+00;4.843097e+00;0;0;0;0;0;0;7.711313e+02;1.458515e+03;-201;1.705537e+03;-201;2.626276e+03;-201
'P0218_0355';0.110000;2.043025e-02;-1.249365e+01;1.706031e+01;2.537357e-02;1.483925e-02;1.647504e-03;2.308175e+01;7.676199e+00;7.839731e+00;4.892399e+00;0;0;0;0;0;0;6.570059e+02;1.421847e+03;-201;1.576275e+03;-201;2.534931e+03;-201
