name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0139_0106';0.000000;2.804577e-02;-1.081913e+01;2.023626e+01;8.696113e-02;4.752949e-03;7.196085e-04;1.808465e+01;1.035662e+01;-7.793518e+00;-1.393894e+01;0;0;0;0;0;0;6.951838e+02;1.489179e+03;-201;1.554335e+03;-201;2.601512e+03;-201
'P0139_0106';0.010000;2.711297e-02;-1.087738e+01;2.303677e+01;7.830144e-02;6.147170e-03;1.553853e-03;1.981621e+01;1.109657e+01;-7.757280e+00;-1.674423e+01;0;0;0;0;0;0;7.220388e+02;1.556033e+03;-201;1.514529e+03;-201;2.608944e+03;-201
'P0139_0106';0.020000;2.565469e-02;-1.215114e+01;2.576914e+01;6.469303e-02;6.501668e-03;2.089703e-03;2.015469e+01;1.166770e+01;-7.205485e+00;-2.011241e+01;0;0;0;0;0;0;7.433818e+02;1.532911e+03;-201;1.480717e+03;-201;2.600236e+03;-201
'P0139_0106';0.030000;2.476550e-02;-1.266610e+01;2.812192e+01;4.652840e-02;6.999666e-03;1.854563e-03;2.226884e+01;1.368679e+01;-6.983788e+00;-1.871110e+01;0;0;0;0;0;0;7.204013e+02;1.584516e+03;-201;1.409443e+03;-201;2.414605e+03;-201
'P0139_0106';0.040000;2.420407e-02;-1.191343e+01;2.583247e+01;4.736318e-02;7.357776e-03;1.805082e-03;2.272410e+01;1.170120e+01;-8.179677e+00;-1.741429e+01;0;0;0;0;0;0;6.967642e+02;1.522902e+03;-201;1.413922e+03;-201;2.434101e+03;-201
'P0139_0106';0.050000;2.267582e-02;-1.090041e+01;2.406280e+01;4.877584e-02;7.455789e-03;1.664863e-03;2.391691e+01;1.336009e+01;-8.104306e+00;-1.691430e+01;0;0;0;0;0;0;6.680042e+02;1.558817e+03;-201;1.424058e+03;-201;2.481949e+03;-201
'P0139_0106';0.060000;2.164809e-02;-1.248625e+01;2.485816e+01;4.972712e-02;9.009856e-03;2.029170e-03;2.438878e+01;1.236139e+01;-6.851310e+00;-1.666709e+01;0;0;0;0;0;0;8.578600e+02;1.425605e+03;-201;1.633426e+03;-201;2.704477e+03;-201
'P0139_0106';0.070000;2.703861e-02;-1.536772e+01;2.931625e+01;5.593833e-02;-3.540556e-03;4.438038e-03;2.799566e+01;1.478146e+01;-7.536856e+00;-2.261715e+01;0;0;0;0;0;0;9.026600e+02;1.420905e+03;-201;1.688621e+03;-201;2.809851e+03;-201
'P0139_0106';0.080000;3.548481e-02;-1.833047e+01;3.236255e+01;6.023348e-02;-1.541853e-02;6.657818e-03;3.291422e+01;1.431355e+01;-1.133908e+01;-2.959266e+01;0;0;0;0;0;0;7.704604e+02;1.553592e+03;-201;1.580962e+03;-201;2.889791e+03;-201
'P0139_0106';0.090000;4.489027e-02;-1.869177e+01;3.345415e+01;6.221166e-02;-2.348383e-02;8.968823e-03;3.713831e+01;1.296275e+01;-1.440525e+01;-3.523790e+01;0;0;0;0;0;0;7.588020e+02;1.621086e+03;-201;1.538920e+03;-201;2.999414e+03;-201
'P0139_0106';0.100000;4.768683e-02;-1.967283e+01;3.216662e+01;5.085883e-02;-1.906377e-02;8.105889e-03;3.775468e+01;1.109865e+01;-1.469310e+01;-3.305718e+01;0;0;0;0;0;0;6.901022e+02;1.521530e+03;-201;1.505677e+03;-201;2.947495e+03;-201
'P0139_0106';0.110000;5.025226e-02;-1.910806e+01;3.228704e+01;5.179617e-02;-1.470213e-02;8.948270e-03;3.818131e+01;8.416026e+00;-1.414833e+01;-2.832406e+01;0;0;0;0;0;0;8.026931e+02;1.330536e+03;-201;1.599783e+03;-201;2.892397e+03;-201
'P0139_0106';0.120000;5.028927e-02;-1.895244e+01;3.190883e+01;5.581995e-02;-1.474328e-02;7.594962e-03;3.786487e+01;5.700383e+00;-1.536058e+01;-2.741503e+01;0;0;0;0;0;0;6.630860e+02;1.350737e+03;-201;1.484893e+03;-201;2.635268e+03;-201
'P0139_0106';0.130000;5.063698e-02;-1.647499e+01;3.384964e+01;6.761441e-02;-1.627967e-02;8.163579e-03;3.739600e+01;1.634913e+00;-1.950565e+01;-2.662763e+01;0;0;0;0;0;0;6.671898e+02;1.430003e+03;-201;1.494898e+03;-201;2.638054e+03;-201
'P0139_0106';0.140000;4.746174e-02;-1.468070e+01;3.506028e+01;6.980490e-02;-1.972013e-02;6.755827e-03;3.773592e+01;1.342746e-01;-2.134722e+01;-2.159007e+01;0;0;0;0;0;0;6.730468e+02;1.432314e+03;-201;1.545849e+03;-201;2.704658e+03;-201
'P0139_0106';0.150000;4.242156e-02;-1.298110e+01;3.533981e+01;7.022956e-02;-1.568427e-02;6.949253e-03;3.774677e+01;2.248445e+00;-2.076258e+01;-1.239597e+01;0;0;0;0;0;0;7.833845e+02;1.432831e+03;-201;1.684368e+03;-201;2.985883e+03;-201
'P0139_0106';0.160000;3.702788e-02;-1.318320e+01;3.623191e+01;5.633235e-02;-1.235183e-02;5.422229e-03;3.935801e+01;6.411589e+00;-1.807473e+01;-3.640250e+00;0;0;0;0;0;0;7.982039e+02;1.431675e+03;-201;1.723468e+03;-201;3.026327e+03;-201
'P0139_0106';0.170000;3.400987e-02;-1.290018e+01;3.519757e+01;5.523874e-02;-4.819696e-03;4.627481e-03;3.880679e+01;8.933876e+00;-1.936086e+01;-2.150885e+00;0;0;0;0;0;0;8.146238e+02;1.428014e+03;-201;1.729551e+03;-201;3.020914e+03;-201
