name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0049_0109';0.000000;1.496266e-02;-3.609360e+00;1.174908e+01;2.632200e-03;2.816874e-02;2.383578e-04;3.553869e-01;8.723544e+00;2.750990e+01;9.660022e+00;0;0;0;0;0;0;9.644629e+02;1.477248e+03;-201;1.671760e+03;-201;2.582202e+03;-201
'P0049_0109';0.010000;1.505250e-02;-2.534479e+00;1.102539e+01;4.499656e-04;3.273684e-02;4.643778e-04;-5.451137e-01;5.942258e+00;2.385874e+01;1.200467e+01;0;0;0;0;0;0;9.434142e+02;1.401597e+03;-201;1.679962e+03;-201;2.605145e+03;-201
'P0049_0109';0.020000;1.423868e-02;-3.045697e+00;1.260361e+01;-8.179937e-03;3.193077e-02;6.833666e-04;-8.818430e-01;6.214706e+00;2.092912e+01;1.408651e+01;0;0;0;0;0;0;9.397576e+02;1.544849e+03;-201;1.616391e+03;-201;2.605567e+03;-201
'P0049_0109';0.030000;1.329996e-02;-5.046209e+00;1.426807e+01;-1.099112e-02;3.129999e-02;6.348230e-04;9.030998e-01;1.086789e+01;1.740963e+01;1.397074e+01;0;0;0;0;0;0;9.525825e+02;1.570947e+03;-201;1.610699e+03;-201;2.590396e+03;-201
'P0049_0109';0.040000;1.294956e-02;-5.740128e+00;1.499164e+01;-1.923970e-03;3.126454e-02;5.184590e-04;1.334113e+00;1.374970e+01;1.899826e+01;1.260095e+01;0;0;0;0;0;0;9.667670e+02;1.511616e+03;-201;1.645808e+03;-201;2.599866e+03;-201
'P0049_0109';0.050000;1.291050e-02;-5.890419e+00;1.392440e+01;1.716916e-02;3.378557e-02;4.125493e-04;2.814743e+00;1.464938e+01;1.918217e+01;9.295627e+00;0;0;0;0;0;0;9.275278e+02;1.320921e+03;-201;1.738252e+03;-201;2.660346e+03;-201
'P0049_0109';0.060000;1.213144e-02;-7.484595e+00;1.640180e+01;2.133693e-02;3.377444e-02;3.960702e-04;4.808433e+00;1.418763e+01;2.064454e+01;9.663297e+00;0;0;0;0;0;0;9.510479e+02;1.231832e+03;-201;1.777007e+03;-201;2.668880e+03;-201
'P0049_0109';0.070000;1.184412e-02;-7.622961e+00;1.695046e+01;1.418461e-02;3.439192e-02;4.851052e-04;5.129217e+00;1.276390e+01;2.035744e+01;8.173772e+00;0;0;0;0;0;0;9.649600e+02;1.238729e+03;-201;1.825864e+03;-201;2.680212e+03;-201
'P0049_0109';0.080000;1.247221e-02;-6.129965e+00;1.614694e+01;9.552945e-03;3.692991e-02;5.592533e-04;3.213837e+00;1.058947e+01;1.919669e+01;8.382217e+00;0;0;0;0;0;0;7.989399e+02;1.235035e+03;-201;1.651515e+03;-201;2.477642e+03;-201
'P0049_0109';0.090000;1.243114e-02;-5.213636e+00;1.442469e+01;9.223434e-04;3.764579e-02;5.329064e-04;1.818583e+00;9.655553e+00;1.898170e+01;8.058091e+00;0;0;0;0;0;0;7.727358e+02;1.181513e+03;-201;1.685678e+03;-201;2.496499e+03;-201
