name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0193_0323';0.000000;1.373242e-02;-8.168118e+00;1.573662e+01;4.851390e-02;8.443155e-03;2.314143e-04;1.337684e+01;5.660065e+00;7.788073e-01;-7.688015e+00;0;0;0;0;0;0;8.125559e+02;1.239616e+03;-201;1.710113e+03;-201;2.627622e+03;-201
'P0193_0323';0.010000;1.397821e-02;-9.333175e+00;1.612414e+01;4.718685e-02;2.128578e-03;4.918614e-04;1.482373e+01;6.344543e+00;1.194725e+00;-8.091157e+00;0;0;0;0;0;0;7.502918e+02;1.352688e+03;-201;1.699494e+03;-201;2.586944e+03;-201
'P0193_0323';0.020000;1.422224e-02;-1.035538e+01;1.727192e+01;5.243680e-02;1.567172e-04;7.706357e-04;1.528027e+01;8.197200e+00;3.936135e+00;-7.673120e+00;0;0;0;0;0;0;7.385849e+02;1.396849e+03;-201;1.713318e+03;-201;2.582454e+03;-201
'P0193_0323';0.030000;1.475952e-02;-1.175755e+01;1.775481e+01;6.718735e-02;-1.191814e-03;8.180376e-04;1.649968e+01;1.036970e+01;3.708520e+00;-8.665595e+00;0;0;0;0;0;0;7.308415e+02;1.453353e+03;-201;1.698481e+03;-201;2.583840e+03;-201
'P0193_0323';0.040000;1.539526e-02;-1.176171e+01;1.905889e+01;6.596301e-02;4.848774e-03;8.527896e-04;1.703656e+01;9.978225e+00;5.768400e+00;-6.296103e+00;0;0;0;0;0;0;7.163488e+02;1.436069e+03;-201;1.683808e+03;-201;2.603838e+03;-201
'P0193_0323';0.050000;1.581181e-02;-1.149477e+01;1.912416e+01;5.815499e-02;1.164145e-02;8.442694e-04;1.858093e+01;9.487020e+00;3.991828e+00;-4.801893e+00;0;0;0;0;0;0;5.584924e+02;1.632209e+03;-201;1.488072e+03;-201;2.375466e+03;-201
'P0193_0323';0.060000;1.670592e-02;-1.086336e+01;2.028135e+01;5.022083e-02;1.678029e-02;9.130199e-04;1.822554e+01;8.703308e+00;4.606384e+00;-2.940852e+00;0;0;0;0;0;0;5.933235e+02;1.652091e+03;-201;1.512448e+03;-201;2.442933e+03;-201
'P0193_0323';0.070000;1.845779e-02;-1.011964e+01;2.031329e+01;5.400451e-02;1.680559e-02;1.083093e-03;1.848678e+01;7.023449e+00;1.698581e+00;-3.617005e+00;0;0;0;0;0;0;6.702441e+02;1.631154e+03;-201;1.535898e+03;-201;2.457158e+03;-201
'P0193_0323';0.080000;2.173636e-02;-9.359481e+00;1.990449e+01;6.032537e-02;1.571064e-02;1.331696e-03;1.845977e+01;1.747594e+00;2.401859e+00;-3.762948e+00;0;0;0;0;0;0;8.843373e+02;1.454431e+03;-201;1.723970e+03;-201;2.660468e+03;-201
'P0193_0323';0.090000;2.264256e-02;-8.789123e+00;1.851728e+01;6.470515e-02;1.244906e-02;1.528539e-03;1.691929e+01;1.126551e+00;2.707518e+00;-4.772981e+00;0;0;0;0;0;0;8.824619e+02;1.562516e+03;-201;1.710959e+03;-201;2.611556e+03;-201
'P0193_0323';0.100000;2.316990e-02;-9.326392e+00;1.796691e+01;6.819672e-02;1.263103e-02;1.610821e-03;1.612203e+01;3.580323e+00;6.910261e+00;-3.296431e+00;0;0;0;0;0;0;7.436519e+02;1.547127e+03;-201;1.618210e+03;-201;2.550558e+03;-201
'P0193_0323';0.110000;2.255501e-02;-1.121101e+01;1.923870e+01;7.045475e-02;9.775352e-03;1.725276e-03;1.588658e+01;7.903612e+00;9.545287e+00;-4.906185e+00;0;0;0;0;0;0;6.929866e+02;1.548524e+03;-201;1.611664e+03;-201;2.574520e+03;-201
'P0193_0323';0.120000;2.265932e-02;-1.215073e+01;2.009363e+01;6.791960e-02;1.307814e-02;1.819436e-03;1.817854e+01;8.580681e+00;1.026949e+01;-1.190323e+00;0;0;0;0;0;0;6.772713e+02;1.455744e+03;-201;1.576207e+03;-201;2.530482e+03;-201
