name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0355_0553';0.000000;8.916681e-03;-6.557605e-01;5.016054e+00;3.202045e-02;2.799407e-02;7.604865e-05;-2.939477e+00;1.406687e+01;6.946089e+00;-5.994712e+00;0;0;0;0;0;0;8.187917e+02;1.437609e+03;-201;1.755453e+03;-201;2.668495e+03;-201
'P0355_0553';0.010000;8.239691e-03;-1.957898e+00;7.740628e+00;3.039921e-02;3.295732e-02;1.342311e-04;-1.275008e+00;1.230738e+01;4.666317e+00;-3.564075e-01;0;0;0;0;0;0;7.908983e+02;1.458106e+03;-201;1.725991e+03;-201;2.627509e+03;-201
'P0355_0553';0.020000;7.718480e-03;-3.374106e+00;1.120463e+01;2.881281e-02;3.481800e-02;1.878519e-04;7.671492e-01;1.033143e+01;1.652195e+00;3.691971e+00;0;0;0;0;0;0;7.729070e+02;1.466954e+03;-201;1.724673e+03;-201;2.628948e+03;-201
'P0355_0553';0.030000;7.729607e-03;-4.457207e+00;1.264224e+01;1.566865e-02;3.426832e-02;1.708064e-04;2.040274e+00;1.156343e+01;4.151589e+00;7.057880e+00;0;0;0;0;0;0;8.580606e+02;1.394778e+03;-201;1.747444e+03;-201;2.620114e+03;-201
'P0355_0553';0.040000;7.617090e-03;-5.473988e+00;1.389601e+01;1.767836e-02;3.041660e-02;1.645571e-04;2.547873e+00;1.279621e+01;5.329627e+00;7.787299e+00;0;0;0;0;0;0;7.177065e+02;1.349065e+03;-201;1.604308e+03;-201;2.477938e+03;-201
'P0355_0553';0.050000;7.519635e-03;-5.992735e+00;1.463562e+01;2.123232e-02;2.847172e-02;1.572573e-04;2.268942e+00;1.444834e+01;7.585294e+00;7.642909e+00;0;0;0;0;0;0;7.104136e+02;1.311257e+03;-201;1.589522e+03;-201;2.472834e+03;-201
'P0355_0553';0.060000;7.665321e-03;-5.331278e+00;1.445117e+01;2.825695e-02;3.058881e-02;1.521940e-04;1.734646e+00;1.335105e+01;7.832848e+00;7.920560e+00;0;0;0;0;0;0;7.087203e+02;1.286867e+03;-201;1.599059e+03;-201;2.454258e+03;-201
'P0355_0553';0.070000;8.077749e-03;-5.061167e+00;1.354137e+01;2.004424e-02;3.240196e-02;1.758638e-04;1.441633e+00;1.259817e+01;1.056868e+01;8.799051e+00;0;0;0;0;0;0;8.965368e+02;1.308932e+03;-201;1.743288e+03;-201;2.606308e+03;-201
'P0355_0553';0.080000;8.179321e-03;-4.753164e+00;1.270823e+01;1.377355e-02;3.407692e-02;1.864838e-04;2.405169e+00;1.001471e+01;1.104473e+01;9.824337e+00;0;0;0;0;0;0;9.046880e+02;1.263705e+03;-201;1.754859e+03;-201;2.602311e+03;-201
'P0355_0553';0.090000;8.102690e-03;-4.571173e+00;1.199917e+01;9.168440e-03;2.588993e-02;1.914927e-04;2.727273e+00;8.943027e+00;1.129659e+01;9.825654e+00;0;0;0;0;0;0;8.430957e+02;1.280065e+03;-201;1.734208e+03;-201;2.631559e+03;-201
