name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0202_0336';0.000000;2.431655e-02;-6.847237e+00;1.218008e+01;4.479551e-02;1.293972e-02;4.804436e-04;2.167755e+01;-2.527584e+00;9.719739e+00;2.632023e+00;0;0;0;0;0;0;8.795217e+02;1.133745e+03;-201;1.836676e+03;-201;2.621460e+03;-201
'P0202_0336';0.010000;2.399674e-02;-5.947282e+00;1.131221e+01;4.968781e-02;1.391695e-02;1.034183e-03;2.063867e+01;-4.694101e+00;5.174987e+00;5.475809e-01;0;0;0;0;0;0;8.984360e+02;1.237150e+03;-201;1.818982e+03;-201;2.606650e+03;-201
'P0202_0336';0.020000;2.420052e-02;-5.758461e+00;1.280546e+01;4.401755e-02;1.682840e-02;1.622146e-03;2.133992e+01;-5.294434e+00;1.699173e+00;2.347361e+00;0;0;0;0;0;0;9.001920e+02;1.356682e+03;-201;1.788175e+03;-201;2.581902e+03;-201
'P0202_0336';0.030000;2.390408e-02;-4.981298e+00;1.226730e+01;4.513950e-02;1.793425e-02;1.578852e-03;2.233632e+01;-5.814553e+00;-1.406236e+00;2.242636e+00;0;0;0;0;0;0;8.857598e+02;1.338296e+03;-201;1.741591e+03;-201;2.513974e+03;-201
'P0202_0336';0.040000;2.436147e-02;-6.026329e+00;1.450140e+01;4.126124e-02;1.550987e-02;1.516130e-03;2.392483e+01;-3.289148e+00;-5.372747e-01;4.130683e+00;0;0;0;0;0;0;9.177246e+02;1.363398e+03;-201;1.817909e+03;-201;2.370230e+03;-201
'P0202_0336';0.050000;2.447861e-02;-6.843427e+00;1.503579e+01;4.623201e-02;1.429529e-02;1.378609e-03;2.409014e+01;-1.994133e+00;1.002081e+00;3.152474e+00;0;0;0;0;0;0;9.372972e+02;1.329849e+03;-201;1.848729e+03;-201;2.399500e+03;-201
'P0202_0336';0.060000;2.349087e-02;-7.354232e+00;1.589911e+01;4.405004e-02;1.390009e-02;1.665054e-03;2.234877e+01;-1.486806e+00;2.349113e+00;2.157159e+00;0;0;0;0;0;0;9.269479e+02;1.314937e+03;-201;1.854516e+03;-201;2.464540e+03;-201
'P0202_0336';0.070000;2.214008e-02;-7.323055e+00;1.669694e+01;3.821163e-02;1.570755e-02;1.616649e-03;2.122725e+01;-7.410915e-01;3.378736e+00;3.644739e+00;0;0;0;0;0;0;8.636064e+02;1.399109e+03;-201;1.767051e+03;-201;2.578125e+03;-201
'P0202_0336';0.080000;2.079000e-02;-8.022787e+00;1.680661e+01;3.118358e-02;1.527494e-02;1.716937e-03;2.020012e+01;1.576798e+00;3.598392e+00;2.571316e+00;0;0;0;0;0;0;8.553347e+02;1.389682e+03;-201;1.811771e+03;-201;2.577574e+03;-201
'P0202_0336';0.090000;2.087684e-02;-9.741055e+00;1.786836e+01;2.498052e-02;2.009764e-02;1.516935e-03;2.065815e+01;4.160473e+00;7.375618e+00;6.347294e+00;0;0;0;0;0;0;8.725480e+02;1.381153e+03;-201;1.808724e+03;-201;2.532776e+03;-201
