name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'P0130_0250';0.000000;1.347157e-01;-1.760311e+01;3.092210e+01;9.049314e-02;-1.639920e-02;8.646198e-03;2.291593e+01;-1.243544e+00;-1.039442e+01;-2.085580e+01;3.831120e+01;0;0;5.750052e+00;1.973480e+01;3.830736e+01;6.474675e+02;2.058139e+03;-7.069840e+01;1.398770e+03;-7.445847e+01;2.405896e+03;-8.308012e+01
'P0130_0250';0.010000;1.050510e-01;-1.751824e+01;3.025073e+01;8.894034e-02;-1.534877e-02;2.695770e-02;2.786661e+01;3.838851e-01;-9.613235e+00;-2.549999e+01;0;0;0;0;0;0;6.585920e+02;1.884064e+03;-1.358492e+02;1.429847e+03;-1.377292e+02;2.555587e+03;-1.420401e+02
'P0130_0250';0.020000;7.135011e-02;-1.848395e+01;3.112356e+01;8.900974e-02;-1.172772e-02;3.027956e-02;3.381224e+01;2.131815e+00;-6.670320e+00;-2.996726e+01;0;0;0;0;0;0;6.104942e+02;1.760479e+03;-201;1.438596e+03;-201;2.691066e+03;-201
'P0130_0250';0.030000;5.061549e-02;-1.636603e+01;2.782926e+01;8.202109e-02;-1.250415e-02;2.463800e-02;3.493987e+01;4.350275e+00;-6.807518e+00;-3.111731e+01;0;0;0;0;0;0;7.643721e+02;1.661915e+03;-201;1.555006e+03;-201;2.816755e+03;-201
'P0130_0250';0.040000;4.268799e-02;-1.544150e+01;2.949629e+01;7.738779e-02;-4.948917e-03;8.129434e-03;3.465358e+01;4.758734e+00;-8.087277e+00;-2.640594e+01;0;0;0;0;0;0;7.302151e+02;1.612045e+03;-201;1.559886e+03;-201;2.838340e+03;-201
'P0130_0250';0.050000;3.936465e-02;-1.534696e+01;2.940948e+01;7.718553e-02;-2.429433e-03;6.975893e-03;3.315989e+01;3.176839e+00;-9.549663e+00;-2.316074e+01;0;0;0;0;0;0;7.909006e+02;1.502476e+03;-201;1.602434e+03;-201;2.849666e+03;-201
'P0130_0250';0.060000;3.903539e-02;-1.629568e+01;3.120117e+01;7.653425e-02;4.260030e-03;5.951490e-03;3.200938e+01;7.391425e+00;-7.322608e+00;-1.856710e+01;0;0;0;0;0;0;6.784252e+02;1.545544e+03;-201;1.550700e+03;-201;2.924166e+03;-201
'P0130_0250';0.070000;4.078017e-02;-1.929097e+01;2.937108e+01;8.626831e-02;-4.889701e-03;5.281599e-03;2.931116e+01;1.348950e+01;-3.891325e+00;-2.200797e+01;0;0;0;0;0;0;7.140598e+02;1.582078e+03;-201;1.681367e+03;-201;2.802866e+03;-201
'P0130_0250';0.080000;4.223159e-02;-1.856231e+01;2.637255e+01;8.798352e-02;-8.199414e-03;4.213567e-03;2.432258e+01;2.193494e+01;-2.552409e+00;-2.523733e+01;0;0;0;0;0;0;6.717819e+02;1.644518e+03;-201;1.693660e+03;-201;2.802354e+03;-201
'P0130_0250';0.090000;4.387204e-02;-1.650042e+01;2.096928e+01;8.555800e-02;-1.328459e-02;3.563746e-03;2.021298e+01;2.413440e+01;-3.533569e+00;-2.835260e+01;0;0;0;0;0;0;6.747836e+02;1.692597e+03;-1.344384e+02;1.724423e+03;-1.438415e+02;2.738398e+03;-1.501363e+02
